"Plot Title: 10432475"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Voltage, V (SEN S/N: 2387796, LBL: PAR_Up)";"Voltage, V (SEN S/N: 2387803, LBL: PAR_down)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: 20cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: 5cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)";"Batt, V"
39;2015-08-07 00:30:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;-0.0284;0.0122;16.415;75.400;4.321
40;2015-08-07 00:45:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;-0.0284;0.0122;16.368;75.800;4.321
41;2015-08-07 01:00:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;-0.0284;0.0122;15.605;76.700;4.321
42;2015-08-07 01:15:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;-0.0284;0.0128;15.676;79.200;4.321
43;2015-08-07 01:30:00;0.00;0.6;0.00;0.00;262.5;0.0006;0.0006;-0.0284;0.0122;15.867;76.600;4.321
44;2015-08-07 01:45:00;0.00;0.6;0.00;0.00;262.5;0.0006;0.0006;-0.0284;0.0122;15.748;78.400;4.321
45;2015-08-07 02:00:00;0.00;0.6;0.00;0.00;262.5;0.0006;0.0006;-0.0284;0.0128;16.010;77.500;4.321
46;2015-08-07 02:15:00;0.00;0.6;0.00;0.00;263.9;0.0006;0.0006;-0.0284;0.0122;15.605;78.400;4.321
47;2015-08-07 02:30:00;0.00;0.6;0.00;0.00;266.7;0.0006;0.0006;-0.0284;0.0122;14.984;80.700;4.321
48;2015-08-07 02:45:00;0.00;0.6;0.00;0.00;269.6;0.0006;0.0006;-0.0289;0.0122;15.199;81.100;4.333
49;2015-08-07 03:00:00;0.00;0.6;0.00;0.00;261.1;0.0006;0.0006;-0.0289;0.0122;15.414;79.300;4.321
50;2015-08-07 03:15:00;0.00;0.6;0.00;0.00;262.5;0.0006;0.0006;-0.0289;0.0122;15.127;79.500;4.321
51;2015-08-07 03:30:00;0.00;0.6;0.00;0.00;263.9;0.0006;0.0006;-0.0289;0.0122;14.625;80.600;4.321
52;2015-08-07 03:45:00;0.00;0.6;0.00;0.00;265.3;0.0006;0.0006;-0.0289;0.0122;14.649;82.400;4.321
53;2015-08-07 04:00:00;0.00;1.9;0.00;0.00;269.6;0.0006;0.0006;-0.0289;0.0122;14.792;81.000;4.321
54;2015-08-07 04:15:00;0.00;6.9;0.00;0.00;275.2;0.0006;0.0006;-0.0289;0.0122;15.175;80.400;4.321
55;2015-08-07 04:30:00;0.00;14.4;0.00;0.00;275.2;0.0031;0.0006;-0.0289;0.0122;14.792;78.800;4.321
56;2015-08-07 04:45:00;0.00;20.6;0.00;0.00;297.6;0.0092;0.0006;-0.0289;0.0122;14.792;81.000;4.321
57;2015-08-07 05:00:00;0.00;29.4;0.00;0.00;297.6;0.0140;0.0006;-0.0289;0.0122;14.792;81.400;4.321
58;2015-08-07 05:15:00;0.00;36.9;0.00;0.00;287.8;0.0189;0.0006;-0.0289;0.0122;15.270;80.800;4.321
59;2015-08-07 05:30:00;0.00;46.9;0.00;0.00;286.4;0.0250;0.0006;-0.0289;0.0122;15.055;82.000;4.321
60;2015-08-07 05:45:00;0.00;176.9;0.00;0.00;336.9;0.0519;0.0006;-0.0295;0.0122;17.510;80.200;4.363
61;2015-08-07 06:00:00;0.00;258.1;0.00;0.00;5.6;0.0812;0.0006;-0.0295;0.0116;18.319;75.400;4.345
62;2015-08-07 06:15:00;0.00;295.6;0.00;0.00;2.8;0.1019;0.0006;-0.0295;0.0122;18.771;72.500;4.351
63;2015-08-07 06:30:00;0.00;350.6;0.00;0.00;7.0;0.1251;0.0006;-0.0295;0.0122;19.936;70.100;4.363
64;2015-08-07 06:45:00;0.00;390.6;0.00;0.00;28.1;0.1483;0.0006;-0.0295;0.0122;19.936;68.600;4.345
65;2015-08-07 07:00:00;0.00;443.1;0.00;0.00;74.4;0.1691;0.0006;-0.0295;0.0122;19.222;69.700;4.357
66;2015-08-07 07:15:00;0.00;483.1;0.00;0.00;88.4;0.1947;0.0018;-0.0295;0.0116;19.103;72.400;4.339
67;2015-08-07 07:30:00;0.00;530.6;0.00;0.00;91.3;0.2155;0.0043;-0.0295;0.0116;19.912;71.600;4.351
68;2015-08-07 07:45:00;0.00;571.9;0.00;0.00;136.2;0.2386;0.0031;-0.0295;0.0116;20.317;69.600;4.339
69;2015-08-07 08:00:00;0.00;611.9;0.00;0.00;148.8;0.2582;0.0116;-0.0295;0.0116;20.674;69.300;4.351
70;2015-08-07 08:15:00;0.00;654.4;0.00;0.00;155.8;0.2802;0.0177;-0.0295;0.0116;20.650;68.900;4.339
71;2015-08-07 08:30:00;0.00;704.4;0.00;0.00;146.0;0.3021;0.0116;-0.0295;0.0116;20.746;69.400;4.351
72;2015-08-07 08:45:00;0.00;743.1;0.00;0.00;153.0;0.3229;0.0128;-0.0295;0.0116;21.270;67.000;4.339
73;2015-08-07 09:00:00;0.00;824.4;0.00;0.00;168.5;0.3497;0.0153;-0.0295;0.0116;21.795;64.100;4.351
74;2015-08-07 09:15:00;0.00;849.4;0.00;0.00;154.4;0.3802;0.0201;-0.0289;0.0116;21.795;64.600;4.339
75;2015-08-07 09:30:00;0.00;875.6;0.00;0.00;153.0;0.3937;0.0177;-0.0289;0.0116;22.585;62.800;4.351
76;2015-08-07 09:45:00;0.00;898.1;0.00;0.00;160.0;0.4034;0.0189;-0.0289;0.0116;22.753;58.600;4.339
77;2015-08-07 10:00:00;0.00;949.4;0.00;0.19;153.0;0.4193;0.0128;-0.0289;0.0116;23.352;58.200;4.351
78;2015-08-07 10:15:00;0.00;988.1;0.00;4.08;171.3;0.4376;0.0116;-0.0289;0.0116;23.016;59.200;4.339
79;2015-08-07 10:30:00;0.00;1,023.1;0.00;0.00;190.9;0.4584;0.0104;-0.0289;0.0116;23.088;64.300;4.351
80;2015-08-07 10:45:00;0.00;976.9;0.00;0.00;199.4;0.4572;0.0140;-0.0289;0.0116;24.098;58.300;4.339
81;2015-08-07 11:00:00;0.00;1,000.6;0.00;0.00;189.5;0.4498;0.0116;-0.0284;0.0110;23.064;64.000;4.351
82;2015-08-07 11:15:00;0.00;231.9;0.00;0.00;203.6;0.2313;0.0018;-0.0284;0.0110;21.724;63.000;4.339
83;2015-08-07 11:30:00;0.00;294.4;0.00;0.00;196.5;0.1300;0.0006;-0.0278;0.0110;21.748;63.500;4.363
84;2015-08-07 11:45:00;0.00;923.1;0.00;0.00;192.3;0.3021;0.0055;-0.0278;0.0110;23.184;64.800;4.345
85;2015-08-07 12:00:00;0.00;1,128.1;0.00;0.00;195.1;0.4486;0.0067;-0.0278;0.0110;23.809;60.000;4.363
86;2015-08-07 12:15:00;0.00;1,031.9;0.00;0.00;188.1;0.4327;0.0067;-0.0278;0.0116;24.363;57.300;4.339
87;2015-08-07 12:30:00;0.00;1,010.6;0.00;0.00;179.7;0.4694;0.0055;-0.0278;0.0116;24.677;56.400;4.345
88;2015-08-07 12:45:00;0.00;1,045.6;0.00;0.00;169.9;0.4498;0.0043;-0.0284;0.0116;24.291;58.200;4.369
89;2015-08-07 13:00:00;0.00;1,033.1;0.00;0.00;183.9;0.4279;0.0018;-0.0284;0.0116;23.978;56.400;4.339
90;2015-08-07 13:15:00;0.00;864.4;0.00;0.00;186.7;0.4364;0.0031;-0.0284;0.0116;24.219;58.100;4.345
91;2015-08-07 13:30:00;0.00;1,030.6;0.00;0.00;140.4;0.4401;0.0043;-0.0284;0.0116;25.647;55.800;4.381
92;2015-08-07 13:45:00;0.00;455.6;0.00;0.00;16.8;0.3534;0.0018;-0.0284;0.0116;24.074;48.100;4.339
93;2015-08-07 14:00:00;0.00;375.6;0.00;0.74;5.6;0.2985;0.0018;-0.0284;0.0110;23.689;49.100;4.357
94;2015-08-07 14:15:00;0.00;208.1;0.00;1.11;2.8;0.2069;0.0006;-0.0284;0.0116;22.274;51.200;4.339
95;2015-08-07 14:30:00;0.00;276.9;0.00;0.00;0.0;0.1202;0.0006;-0.0284;0.0116;21.843;54.100;4.345
96;2015-08-07 14:45:00;0.00;316.9;0.00;0.00;355.2;0.1752;0.0006;-0.0284;0.0116;22.321;54.900;4.363
97;2015-08-07 15:00:00;0.00;266.9;0.00;2.60;1.4;0.2350;0.0006;-0.0284;0.0116;22.369;50.600;4.339
98;2015-08-07 15:15:00;0.00;209.4;0.00;0.00;334.1;0.1068;0.0006;-0.0284;0.0116;22.561;51.800;4.345
99;2015-08-07 15:30:00;0.00;290.6;0.00;0.00;355.2;0.1190;0.0006;-0.0284;0.0116;22.753;51.500;4.357
100;2015-08-07 15:45:00;0.00;176.9;0.00;0.00;220.4;0.0909;0.0006;-0.0284;0.0116;21.795;54.800;4.339
101;2015-08-07 16:00:00;0.00;234.4;0.00;1.11;198.0;0.1202;0.0006;-0.0284;0.0122;21.891;62.900;4.351
102;2015-08-07 16:15:00;0.00;478.1;0.00;0.00;207.8;0.1617;0.0006;-0.0289;0.0116;22.321;62.600;4.339
103;2015-08-07 16:30:00;0.00;223.1;0.00;0.00;193.7;0.1031;0.0006;-0.0289;0.0122;21.891;62.200;4.345
104;2015-08-07 16:45:00;0.00;115.6;0.00;0.00;198.0;0.0775;0.0006;-0.0289;0.0122;21.342;63.600;4.351
105;2015-08-07 17:00:00;0.00;98.1;0.00;0.00;216.2;0.0555;0.0006;-0.0289;0.0122;20.817;67.700;4.339
106;2015-08-07 17:15:00;0.00;88.1;0.00;0.00;233.1;0.0458;0.0006;-0.0289;0.0122;20.603;68.300;4.351
107;2015-08-07 17:30:00;0.00;60.6;0.00;0.00;198.0;0.0348;0.0006;-0.0289;0.0122;20.246;70.300;4.345
108;2015-08-07 17:45:00;0.00;30.6;0.00;0.00;219.0;0.0201;0.0006;-0.0289;0.0122;19.936;72.100;4.345
109;2015-08-07 18:00:00;0.00;10.6;0.00;0.00;248.5;0.0067;0.0006;-0.0289;0.0122;19.294;72.100;4.339
110;2015-08-07 18:15:00;0.00;8.1;0.00;0.00;256.9;0.0031;0.0006;-0.0289;0.0122;19.318;72.600;4.339
111;2015-08-07 18:30:00;0.00;1.9;0.00;0.00;269.6;0.0006;0.0006;-0.0295;0.0122;18.985;72.000;4.339
112;2015-08-07 18:45:00;0.00;0.6;0.00;0.00;351.0;0.0006;0.0006;-0.0295;0.0122;19.318;72.200;4.339
113;2015-08-07 19:00:00;0.40;0.6;0.00;0.37;317.3;0.0006;0.0006;-0.0295;0.0122;15.819;74.200;4.363
114;2015-08-07 19:15:00;0.40;0.6;0.00;0.00;280.8;0.0006;0.0006;-0.0295;0.0122;15.581;84.500;4.339
115;2015-08-07 19:30:00;0.20;0.6;0.00;0.00;233.1;0.0006;0.0006;-0.0295;0.0122;14.601;87.000;4.333
116;2015-08-07 19:45:00;0.00;0.6;0.00;0.74;223.2;0.0006;0.0006;-0.0295;0.0122;13.738;92.900;4.333
117;2015-08-07 20:00:00;0.00;0.6;0.00;0.00;224.6;0.0006;0.0006;-0.0295;0.0122;14.002;91.800;4.333
118;2015-08-07 20:15:00;0.00;0.6;0.00;0.00;230.2;0.0006;0.0006;-0.0295;0.0122;13.810;93.200;4.333
119;2015-08-07 20:30:00;0.20;0.6;0.00;0.00;338.3;0.0006;0.0006;-0.0295;0.0122;13.690;93.700;4.333
120;2015-08-07 20:45:00;0.20;0.6;0.00;0.00;317.3;0.0006;0.0006;-0.0295;0.0122;13.642;94.100;4.333
121;2015-08-07 21:00:00;0.00;0.6;0.00;0.00;289.2;0.0006;0.0006;-0.0301;0.0122;13.618;90.600;4.333
122;2015-08-07 21:15:00;0.60;0.6;0.00;0.00;296.2;0.0006;0.0006;-0.0301;0.0128;13.425;93.700;4.333
123;2015-08-07 21:30:00;0.60;0.6;0.00;0.00;339.7;0.0006;0.0006;-0.0301;0.0128;13.618;93.400;4.333
124;2015-08-07 21:45:00;0.80;0.6;0.00;0.00;348.2;0.0006;0.0006;-0.0301;0.0122;13.834;94.300;4.327
125;2015-08-07 22:00:00;0.60;0.6;0.00;0.00;268.1;0.0006;0.0006;-0.0301;0.0122;13.546;94.800;4.327
126;2015-08-07 22:15:00;0.40;0.6;0.00;0.00;241.5;0.0006;0.0006;-0.0301;0.0128;13.449;94.600;4.327
127;2015-08-07 22:30:00;0.40;0.6;0.00;0.00;299.0;0.0006;0.0006;-0.0301;0.0128;13.714;94.600;4.327
128;2015-08-07 22:45:00;0.20;0.6;0.00;0.00;310.3;0.0006;0.0006;-0.0307;0.0128;13.666;95.800;4.321
129;2015-08-07 23:00:00;0.00;0.6;0.00;0.00;345.4;0.0006;0.0006;-0.0301;0.0128;14.050;95.800;4.321
130;2015-08-07 23:15:00;0.00;0.6;0.00;0.00;346.8;0.0006;0.0006;-0.0307;0.0128;13.954;94.900;4.321
131;2015-08-07 23:30:00;0.00;0.6;0.00;0.00;344.0;0.0006;0.0006;-0.0307;0.0122;14.194;94.700;4.321
132;2015-08-07 23:45:00;0.00;0.6;0.00;0.00;336.9;0.0006;0.0006;-0.0307;0.0128;14.002;93.900;4.321
133;2015-08-08 00:00:00;0.00;0.6;0.00;0.00;310.3;0.0006;0.0006;-0.0307;0.0128;14.529;93.400;4.321
134;2015-08-08 00:15:00;0.00;0.6;0.00;0.00;268.1;0.0006;0.0006;-0.0307;0.0128;14.457;91.800;4.321
135;2015-08-08 00:30:00;0.00;0.6;0.00;0.00;273.8;0.0006;0.0006;-0.0307;0.0128;13.690;93.700;4.321
136;2015-08-08 00:45:00;0.00;0.6;0.00;0.00;311.7;0.0006;0.0006;-0.0307;0.0128;13.834;94.200;4.321
137;2015-08-08 01:00:00;0.00;0.6;0.00;0.00;311.7;0.0006;0.0006;-0.0307;0.0128;13.930;93.200;4.321
138;2015-08-08 01:15:00;0.00;0.6;0.00;0.00;292.0;0.0006;0.0006;-0.0307;0.0128;14.074;92.400;4.321
139;2015-08-08 01:30:00;0.00;0.6;0.00;0.00;266.7;0.0006;0.0006;-0.0312;0.0128;13.882;90.700;4.321
140;2015-08-08 01:45:00;0.00;0.6;0.00;0.00;256.9;0.0006;0.0006;-0.0312;0.0128;13.209;93.100;4.321
141;2015-08-08 02:00:00;0.00;0.6;0.00;0.00;254.1;0.0006;0.0006;-0.0312;0.0122;12.968;95.200;4.321
142;2015-08-08 02:15:00;0.00;0.6;0.00;0.00;212.0;0.0006;0.0006;-0.0312;0.0122;12.896;96.500;4.321
143;2015-08-08 02:30:00;0.00;0.6;0.00;0.00;214.8;0.0006;0.0006;-0.0312;0.0122;12.847;96.900;4.321
144;2015-08-08 02:45:00;0.00;0.6;0.00;0.00;224.6;0.0006;0.0006;-0.0312;0.0122;12.703;97.000;4.321
145;2015-08-08 03:00:00;0.00;0.6;0.00;0.00;237.3;0.0006;0.0006;-0.0312;0.0122;12.799;96.400;4.321
146;2015-08-08 03:15:00;0.00;0.6;0.00;0.00;237.3;0.0006;0.0006;-0.0312;0.0122;12.389;96.300;4.321
147;2015-08-08 03:30:00;0.00;0.6;0.00;0.00;349.6;0.0006;0.0006;-0.0312;0.0122;12.606;97.000;4.321
148;2015-08-08 03:45:00;0.00;0.6;0.00;0.00;351.0;0.0006;0.0006;-0.0312;0.0122;12.098;97.000;4.321
149;2015-08-08 04:00:00;0.00;0.6;0.00;0.00;345.4;0.0006;0.0006;-0.0312;0.0122;12.243;96.600;4.321
150;2015-08-08 04:15:00;0.00;3.1;0.00;0.00;345.4;0.0006;0.0006;-0.0312;0.0122;12.413;95.700;4.321
151;2015-08-08 04:30:00;0.00;5.6;0.00;0.00;297.6;0.0006;0.0006;-0.0318;0.0122;12.847;93.600;4.321
152;2015-08-08 04:45:00;0.00;11.9;0.00;0.00;290.6;0.0043;0.0006;-0.0318;0.0122;13.064;92.500;4.321
153;2015-08-08 05:00:00;0.00;18.1;0.00;0.00;275.2;0.0067;0.0006;-0.0318;0.0122;13.161;92.100;4.321
154;2015-08-08 05:15:00;0.00;28.1;0.00;0.00;268.1;0.0104;0.0006;-0.0318;0.0122;12.799;93.600;4.321
155;2015-08-08 05:30:00;0.00;35.6;0.00;0.00;279.4;0.0165;0.0006;-0.0318;0.0122;13.088;94.300;4.321
156;2015-08-08 05:45:00;0.00;39.4;0.00;0.00;331.3;0.0201;0.0006;-0.0318;0.0122;13.546;92.500;4.321
157;2015-08-08 06:00:00;0.00;41.9;0.00;0.00;310.3;0.0238;0.0006;-0.0318;0.0122;14.074;90.100;4.333
158;2015-08-08 06:15:00;0.00;55.6;0.00;0.00;313.1;0.0238;0.0006;-0.0318;0.0122;14.050;92.200;4.339
159;2015-08-08 06:30:00;0.00;95.6;0.00;0.00;339.7;0.0458;0.0006;-0.0318;0.0122;15.891;87.500;4.381
160;2015-08-08 06:45:00;0.00;80.6;0.00;0.00;335.5;0.0543;0.0006;-0.0318;0.0122;15.748;80.600;4.351
161;2015-08-08 07:00:00;0.00;63.1;0.00;0.00;220.4;0.0409;0.0006;-0.0318;0.0122;15.605;83.400;4.363
162;2015-08-08 07:15:00;0.00;124.4;0.00;0.00;280.8;0.0446;0.0006;-0.0318;0.0122;16.201;80.300;4.351
163;2015-08-08 07:30:00;0.00;559.4;0.00;0.00;344.0;0.1752;0.0018;-0.0318;0.0122;18.271;82.300;4.369
164;2015-08-08 07:45:00;0.00;589.4;0.00;0.00;14.0;0.2460;0.0006;-0.0318;0.0116;18.842;78.000;4.351
165;2015-08-08 08:00:00;0.00;623.1;0.00;0.00;15.4;0.2655;0.0006;-0.0318;0.0122;20.007;73.700;4.363
166;2015-08-08 08:15:00;0.00;659.4;0.00;0.00;18.3;0.2850;0.0006;-0.0318;0.0116;20.746;69.500;4.345
167;2015-08-08 08:30:00;0.00;700.6;0.00;0.00;68.8;0.3033;0.0067;-0.0318;0.0116;21.700;65.500;4.381
168;2015-08-08 08:45:00;0.00;731.9;0.00;0.19;141.8;0.3229;0.0079;-0.0318;0.0116;19.746;69.400;4.345
169;2015-08-08 09:00:00;0.00;764.4;0.00;0.19;182.5;0.3400;0.0055;-0.0318;0.0116;18.557;82.500;4.363
170;2015-08-08 09:15:00;0.00;833.1;0.00;0.00;185.3;0.3632;0.0031;-0.0312;0.0116;20.222;82.800;4.345
171;2015-08-08 09:30:00;0.00;825.6;0.00;0.00;155.8;0.3778;0.0031;-0.0312;0.0116;20.293;80.800;4.369
172;2015-08-08 09:45:00;0.00;869.4;0.00;0.00;134.8;0.3876;0.0055;-0.0312;0.0116;21.056;75.900;4.345
173;2015-08-08 10:00:00;0.00;640.6;0.00;0.00;167.1;0.3925;0.0092;-0.0312;0.0116;19.674;77.600;4.369
174;2015-08-08 10:15:00;0.00;1,040.6;0.00;0.00;188.1;0.4596;0.0140;-0.0307;0.0116;21.032;83.500;4.369
175;2015-08-08 10:30:00;0.00;506.9;0.00;0.00;178.3;0.3168;0.0055;-0.0307;0.0116;19.532;82.900;4.363
176;2015-08-08 10:45:00;0.00;876.9;0.00;0.00;186.7;0.3387;0.0092;-0.0301;0.0116;20.126;82.800;4.345
177;2015-08-08 11:00:00;0.00;1,025.6;0.00;0.00;174.1;0.4266;0.0067;-0.0301;0.0116;20.770;79.600;4.363
178;2015-08-08 11:15:00;0.00;1,101.9;0.00;0.00;178.3;0.4803;0.0128;-0.0301;0.0116;21.079;81.100;4.345
179;2015-08-08 11:30:00;0.00;371.9;0.00;0.93;174.1;0.4608;0.0104;-0.0301;0.0116;20.936;77.700;4.369
180;2015-08-08 11:45:00;0.00;413.1;0.00;0.00;178.3;0.2142;0.0006;-0.0295;0.0116;20.055;78.500;4.345
181;2015-08-08 12:00:00;0.00;331.9;0.00;0.00;186.7;0.1544;0.0006;-0.0295;0.0116;17.772;87.200;4.400
182;2015-08-08 12:15:00;0.00;265.6;0.00;0.00;209.2;0.1373;0.0006;-0.0289;0.0116;18.604;86.600;4.345
183;2015-08-08 12:30:00;0.00;205.6;0.00;0.00;200.8;0.1288;0.0006;-0.0289;0.0116;18.319;83.000;4.351
184;2015-08-08 12:45:00;0.00;211.9;0.00;0.00;203.6;0.0897;0.0006;-0.0289;0.0116;17.701;79.000;4.345
185;2015-08-08 13:00:00;0.00;266.9;0.00;0.00;198.0;0.0934;0.0006;-0.0289;0.0116;18.081;79.000;4.351
186;2015-08-08 13:15:00;0.00;873.1;0.00;0.00;245.7;0.2350;0.0006;-0.0289;0.0116;19.460;74.200;4.363
187;2015-08-08 13:30:00;0.00;766.9;0.00;0.00;5.6;0.2899;0.0006;-0.0289;0.0116;21.366;73.900;4.339
188;2015-08-08 13:45:00;0.00;826.9;0.00;0.00;26.7;0.3717;0.0006;-0.0289;0.0116;22.561;63.800;4.345
189;2015-08-08 14:00:00;0.00;829.4;0.00;0.00;167.1;0.2972;0.0006;-0.0295;0.0116;21.772;64.300;4.339
190;2015-08-08 14:15:00;0.00;691.9;0.00;0.00;179.7;0.2472;0.0006;-0.0295;0.0116;21.103;65.600;4.345
191;2015-08-08 14:30:00;0.00;701.9;0.00;2.97;185.3;0.2948;0.0006;-0.0295;0.0122;21.079;63.800;4.351
192;2015-08-08 14:45:00;0.00;636.9;0.00;0.00;193.7;0.3058;0.0006;-0.0295;0.0116;21.437;60.100;4.345
193;2015-08-08 15:00:00;0.00;656.9;0.00;0.00;192.3;0.3094;0.0006;-0.0295;0.0116;21.557;59.600;4.345
194;2015-08-08 15:15:00;0.00;690.6;0.00;2.97;195.1;0.2850;0.0006;-0.0295;0.0122;20.960;61.200;4.345
195;2015-08-08 15:30:00;0.00;615.6;0.00;4.45;192.3;0.2399;0.0006;-0.0295;0.0122;20.841;61.800;4.345
