"Plot Title: Test Launch"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Voltage, V (SEN S/N: 2387796)";"Voltage, V (SEN S/N: 2387803)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: M1_water_content_5cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: M1_water_content_20cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)"
30;2012-04-26 23:15:46;0.00;0.6;1.48;2.04;279.4;0.0006;0.0006;0.2841;0.2339;3.248;85.300
31;2012-04-26 23:30:46;0.00;0.6;1.30;2.23;272.4;0.0006;0.0006;0.2836;0.2339;3.354;85.100
32;2012-04-26 23:45:46;0.00;0.6;1.30;1.86;276.6;0.0006;0.0006;0.2836;0.2339;3.248;85.400
33;2012-04-27 00:00:46;0.00;0.6;1.48;2.41;276.6;0.0006;0.0006;0.2836;0.2339;2.930;85.500
34;2012-04-27 00:15:46;0.00;0.6;1.30;2.41;279.4;0.0006;0.0006;0.2836;0.2339;2.903;86.700
35;2012-04-27 00:30:46;0.00;0.6;0.93;1.86;283.6;0.0006;0.0006;0.2830;0.2339;3.036;86.200
36;2012-04-27 00:45:46;0.00;0.6;1.11;1.86;283.6;0.0006;0.0006;0.2830;0.2339;2.877;86.300
37;2012-04-27 01:00:46;0.00;0.6;1.48;2.23;275.2;0.0006;0.0006;0.2830;0.2339;2.717;86.800
38;2012-04-27 01:15:46;0.00;0.6;1.48;2.41;276.6;0.0006;0.0006;0.2830;0.2339;2.423;87.500
39;2012-04-27 01:30:46;0.00;0.6;1.11;2.04;275.2;0.0006;0.0006;0.2830;0.2339;2.209;87.700
40;2012-04-27 01:45:46;0.00;0.6;1.30;2.41;276.6;0.0006;0.0006;0.2830;0.2339;2.370;88.100
41;2012-04-27 02:00:46;0.00;0.6;0.93;2.04;280.8;0.0006;0.0006;0.2824;0.2339;2.262;87.300
42;2012-04-27 02:15:46;0.00;0.6;1.30;2.23;287.8;0.0006;0.0006;0.2824;0.2333;2.343;88.200
43;2012-04-27 02:30:46;0.00;0.6;0.93;1.86;301.8;0.0006;0.0006;0.2824;0.2333;1.940;88.300
44;2012-04-27 02:45:46;0.00;0.6;1.30;2.60;355.2;0.0006;0.0006;0.2824;0.2333;2.530;87.800
45;2012-04-27 03:00:46;0.00;0.6;1.30;2.78;315.9;0.0006;0.0006;0.2818;0.2333;2.343;88.700
46;2012-04-27 03:15:46;0.00;0.6;1.30;2.41;282.2;0.0006;0.0006;0.2818;0.2333;1.859;88.200
47;2012-04-27 03:30:46;0.00;0.6;1.30;2.60;275.2;0.0006;0.0006;0.2818;0.2333;1.913;87.800
48;2012-04-27 03:45:46;0.00;0.6;1.11;2.60;278.0;0.0006;0.0006;0.2818;0.2333;1.832;89.300
49;2012-04-27 04:00:46;0.00;0.6;0.93;2.23;289.2;0.0006;0.0006;0.2818;0.2333;1.697;89.100
50;2012-04-27 04:15:46;0.00;0.6;1.11;2.78;303.2;0.0006;0.0006;0.2818;0.2333;1.643;89.100
51;2012-04-27 04:30:46;0.00;0.6;1.30;2.04;269.6;0.0006;0.0006;0.2813;0.2333;1.913;88.100
52;2012-04-27 04:45:46;0.00;0.6;0.93;1.86;276.6;0.0006;0.0006;0.2813;0.2333;2.021;88.700
53;2012-04-27 05:00:46;0.00;0.6;1.11;2.04;285.0;0.0006;0.0006;0.2813;0.2333;2.021;87.400
54;2012-04-27 05:15:46;0.00;5.6;1.11;2.04;294.8;0.0006;0.0006;0.2813;0.2333;1.967;88.600
55;2012-04-27 05:30:46;0.00;9.4;1.30;2.23;289.2;0.0043;0.0018;0.2813;0.2327;2.316;88.100
56;2012-04-27 05:45:46;0.00;18.1;1.30;2.60;276.6;0.0092;0.0055;0.2807;0.2333;2.530;87.300
57;2012-04-27 06:00:46;0.00;25.6;1.11;2.04;278.0;0.0128;0.0079;0.2807;0.2333;2.557;87.000
58;2012-04-27 06:15:46;0.00;36.9;0.74;1.48;278.0;0.0189;0.0116;0.2807;0.2333;2.690;86.900
59;2012-04-27 06:30:46;0.00;164.4;0.93;1.67;282.2;0.0580;0.0397;0.2807;0.2333;4.037;81.900
60;2012-04-27 06:45:46;0.00;281.9;0.74;1.67;273.8;0.1007;0.0726;0.2807;0.2327;5.488;77.200
61;2012-04-27 07:00:46;0.00;234.4;1.30;2.23;224.6;0.0922;0.0629;0.2807;0.2327;6.000;76.800
62;2012-04-27 07:15:46;0.00;343.1;1.11;2.04;167.1;0.1349;0.0861;0.2807;0.2327;5.821;78.000
63;2012-04-27 07:30:46;0.00;185.6;0.74;1.86;157.2;0.0812;0.0519;0.2801;0.2327;5.770;77.500
64;2012-04-27 07:45:46;0.00;136.9;0.74;1.30;106.7;0.0641;0.0458;0.2801;0.2327;5.514;77.600
65;2012-04-27 08:00:46;0.00;196.9;0.56;1.48;102.5;0.0897;0.0568;0.2807;0.2327;5.924;75.500
66;2012-04-27 08:15:46;0.00;221.9;1.11;2.04;172.7;0.1031;0.0690;0.2807;0.2327;5.437;78.700
67;2012-04-27 08:30:46;0.00;305.6;0.56;2.04;119.3;0.1398;0.0946;0.2807;0.2327;6.204;75.800
68;2012-04-27 08:45:46;0.00;301.9;0.56;1.48;94.1;0.1398;0.0995;0.2807;0.2327;6.712;76.600
69;2012-04-27 09:00:46;0.00;336.9;0.93;1.86;140.4;0.1556;0.1129;0.2807;0.2327;6.914;73.000
70;2012-04-27 09:15:46;0.00;346.9;1.48;2.60;172.7;0.1617;0.1202;0.2807;0.2327;6.636;78.300
71;2012-04-27 09:30:46;0.00;348.1;0.93;2.23;167.1;0.1630;0.1227;0.2807;0.2327;7.469;73.100
72;2012-04-27 09:45:46;0.00;374.4;0.74;1.67;110.9;0.1752;0.1324;0.2807;0.2327;8.270;69.100
73;2012-04-27 10:00:46;0.00;408.1;0.74;2.23;103.9;0.1898;0.1410;0.2807;0.2321;8.643;67.500
74;2012-04-27 10:15:46;0.00;500.6;2.23;3.90;179.7;0.2313;0.1740;0.2807;0.2321;8.543;69.900
75;2012-04-27 10:30:46;0.00;535.6;2.23;3.90;188.1;0.2484;0.1849;0.2807;0.2321;8.965;67.900
76;2012-04-27 10:45:46;0.00;563.1;2.23;3.53;181.1;0.2618;0.1947;0.2807;0.2321;9.262;63.600
77;2012-04-27 11:00:46;0.00;661.9;1.67;3.34;181.1;0.3070;0.2313;0.2807;0.2321;10.418;58.400
78;2012-04-27 11:15:46;0.00;611.9;1.86;2.60;160.0;0.2850;0.2142;0.2807;0.2321;10.834;59.300
79;2012-04-27 11:30:46;0.00;675.6;1.30;2.41;167.1;0.3156;0.2350;0.2807;0.2321;11.637;52.700
80;2012-04-27 11:45:46;0.00;863.1;2.23;4.64;174.1;0.3961;0.2924;0.2801;0.2321;11.759;59.300
81;2012-04-27 12:00:46;0.00;741.9;2.60;4.45;182.5;0.3448;0.2570;0.2801;0.2321;12.147;59.000
82;2012-04-27 12:15:46;0.00;770.6;2.97;4.45;185.3;0.3571;0.2655;0.2801;0.2316;12.316;55.000
83;2012-04-27 12:30:46;0.00;864.4;2.60;4.64;183.9;0.3998;0.2972;0.2801;0.2321;13.353;57.100
84;2012-04-27 12:45:46;0.00;875.6;2.78;4.45;179.7;0.4034;0.2618;0.2796;0.2316;13.618;53.800
85;2012-04-27 13:00:46;0.00;810.6;2.78;5.20;185.3;0.3754;0.2814;0.2796;0.2316;13.930;51.700
86;2012-04-27 13:15:46;0.00;851.9;3.15;5.75;192.3;0.3925;0.2997;0.2796;0.2316;13.834;51.100
87;2012-04-27 13:30:46;0.00;784.4;3.71;5.94;196.5;0.3619;0.2765;0.2796;0.2316;13.642;50.600
88;2012-04-27 13:45:46;0.00;828.1;3.34;5.01;195.1;0.3815;0.2863;0.2790;0.2316;14.098;48.700
89;2012-04-27 14:00:46;0.00;673.1;2.97;4.82;192.3;0.3131;0.2203;0.2790;0.2316;14.840;46.700
90;2012-04-27 14:15:46;0.00;713.1;3.15;5.01;181.1;0.3290;0.2448;0.2790;0.2316;14.553;48.800
91;2012-04-27 14:30:46;0.00;728.1;2.60;4.45;190.9;0.3326;0.2435;0.2790;0.2316;15.008;47.000
92;2012-04-27 14:45:46;0.00;720.6;2.78;4.27;183.9;0.3290;0.2423;0.2790;0.2310;15.247;46.700
93;2012-04-27 15:00:46;0.00;670.6;3.15;5.20;193.7;0.3046;0.2191;0.2790;0.2310;15.294;46.900
94;2012-04-27 15:15:46;0.00;603.1;3.15;5.20;192.3;0.2753;0.2057;0.2790;0.2310;14.888;47.800
95;2012-04-27 15:30:46;0.00;641.9;2.60;4.64;190.9;0.2875;0.2094;0.2790;0.2310;15.390;49.500
96;2012-04-27 15:45:46;0.00;606.9;2.97;5.38;196.5;0.2704;0.2032;0.2784;0.2310;15.151;51.000
97;2012-04-27 16:00:46;0.00;554.4;3.53;5.75;199.4;0.2448;0.1825;0.2784;0.2310;14.888;51.300
98;2012-04-27 16:15:46;0.00;518.1;3.34;4.64;198.0;0.2264;0.1569;0.2784;0.2310;15.127;50.000
99;2012-04-27 16:30:46;0.00;468.1;3.34;5.01;199.4;0.2020;0.1178;0.2784;0.2310;14.960;49.700
100;2012-04-27 16:45:46;0.00;429.4;2.60;4.08;196.5;0.1825;0.0580;0.2784;0.2310;14.840;47.200
101;2012-04-27 17:00:46;0.00;383.1;1.86;3.34;213.4;0.1605;0.0299;0.2784;0.2310;15.724;42.900
102;2012-04-27 17:15:46;0.00;338.1;1.11;3.34;247.1;0.1385;0.0226;0.2784;0.2310;15.175;44.900
103;2012-04-27 17:30:46;0.00;61.9;1.48;3.15;196.5;0.0360;0.0201;0.2784;0.2310;14.290;46.600
104;2012-04-27 17:45:46;0.00;48.1;1.48;3.15;237.3;0.0287;0.0177;0.2784;0.2310;13.642;48.900
105;2012-04-27 18:00:46;0.00;38.1;1.67;2.60;256.9;0.0238;0.0140;0.2784;0.2310;13.233;46.800
106;2012-04-27 18:15:46;0.00;31.9;1.48;3.34;261.1;0.0189;0.0116;0.2784;0.2310;12.920;47.200
107;2012-04-27 18:30:46;0.00;24.4;0.93;1.86;259.7;0.0140;0.0079;0.2778;0.2304;12.389;51.300
108;2012-04-27 18:45:46;0.00;9.4;1.11;2.41;289.2;0.0067;0.0031;0.2778;0.2304;11.589;52.100
109;2012-04-27 19:00:46;0.00;5.6;1.30;2.60;317.3;0.0031;0.0006;0.2778;0.2310;11.127;51.700
110;2012-04-27 19:15:46;0.00;1.9;1.30;2.78;299.0;0.0006;0.0006;0.2778;0.2304;11.467;51.300
111;2012-04-27 19:30:46;0.00;0.6;1.86;4.08;303.2;0.0006;0.0006;0.2778;0.2304;11.710;49.300
112;2012-04-27 19:45:46;0.00;0.6;1.30;2.41;313.1;0.0006;0.0006;0.2778;0.2304;10.736;49.900
113;2012-04-27 20:00:46;0.00;0.6;1.48;2.60;346.8;0.0006;0.0006;0.2773;0.2304;11.807;44.700
114;2012-04-27 20:15:46;0.00;0.6;1.48;3.34;352.4;0.0006;0.0006;0.2773;0.2304;12.001;42.900
115;2012-04-27 20:30:46;0.00;0.6;1.48;3.15;1.4;0.0006;0.0006;0.2773;0.2304;11.492;42.600
116;2012-04-27 20:45:46;0.00;0.6;1.11;2.60;355.2;0.0006;0.0006;0.2767;0.2304;10.638;45.700
117;2012-04-27 21:00:46;0.00;0.6;0.93;2.04;336.9;0.0006;0.0006;0.2767;0.2304;10.026;47.600
118;2012-04-27 21:15:46;0.00;0.6;1.11;1.86;310.3;0.0006;0.0006;0.2767;0.2304;9.879;49.500
119;2012-04-27 21:30:46;0.00;0.6;0.93;2.41;285.0;0.0006;0.0006;0.2761;0.2304;9.657;50.400
120;2012-04-27 21:45:46;0.00;0.6;1.48;2.41;272.4;0.0006;0.0006;0.2761;0.2304;9.731;53.200
121;2012-04-27 22:00:46;0.00;0.6;1.11;2.41;290.6;0.0006;0.0006;0.2761;0.2304;9.213;54.100
122;2012-04-27 22:15:46;0.00;0.6;0.74;2.04;283.6;0.0006;0.0006;0.2756;0.2304;9.163;53.600
123;2012-04-27 22:30:46;0.00;0.6;1.30;2.78;276.6;0.0006;0.0006;0.2761;0.2304;8.742;61.200
124;2012-04-27 22:45:46;0.00;0.6;1.11;2.41;279.4;0.0006;0.0006;0.2756;0.2304;8.593;61.900
125;2012-04-27 23:00:46;0.00;0.6;1.30;2.41;287.8;0.0006;0.0006;0.2756;0.2304;8.419;62.700
126;2012-04-27 23:15:46;0.00;0.6;1.48;2.60;279.4;0.0006;0.0006;0.2750;0.2299;8.568;63.000
127;2012-04-27 23:30:46;0.00;0.6;1.11;2.60;279.4;0.0006;0.0006;0.2750;0.2299;8.070;64.400
128;2012-04-27 23:45:46;0.00;0.6;1.30;2.23;290.6;0.0006;0.0006;0.2750;0.2299;7.970;64.000
129;2012-04-28 00:00:46;0.00;0.6;1.30;2.41;276.6;0.0006;0.0006;0.2750;0.2299;7.895;67.700
130;2012-04-28 00:15:46;0.00;0.6;1.30;2.41;279.4;0.0006;0.0006;0.2750;0.2299;7.670;67.300
131;2012-04-28 00:30:46;0.00;0.6;1.30;2.60;272.4;0.0006;0.0006;0.2744;0.2299;7.544;68.200
132;2012-04-28 00:45:46;0.00;0.6;0.93;1.86;279.4;0.0006;0.0006;0.2744;0.2299;7.845;68.000
133;2012-04-28 01:00:46;0.00;0.6;1.30;2.60;280.8;0.0006;0.0006;0.2744;0.2299;7.293;69.300
134;2012-04-28 01:15:46;0.00;0.6;1.67;2.97;268.1;0.0006;0.0006;0.2744;0.2299;7.066;70.200
135;2012-04-28 01:30:46;0.00;0.6;1.30;2.78;279.4;0.0006;0.0006;0.2738;0.2299;7.318;69.900
136;2012-04-28 01:45:46;0.00;0.6;0.93;1.86;303.2;0.0006;0.0006;0.2738;0.2299;6.864;71.100
137;2012-04-28 02:00:46;0.00;0.6;1.48;2.60;285.0;0.0006;0.0006;0.2738;0.2293;7.217;70.000
138;2012-04-28 02:15:46;0.00;0.6;1.30;2.78;280.8;0.0006;0.0006;0.2738;0.2299;7.293;69.600
139;2012-04-28 02:30:46;0.00;0.6;1.30;2.60;278.0;0.0006;0.0006;0.2738;0.2299;6.914;69.600
140;2012-04-28 02:45:46;0.00;0.6;1.48;2.41;269.6;0.0006;0.0006;0.2738;0.2299;7.015;70.000
141;2012-04-28 03:00:46;0.00;0.6;1.30;2.41;272.4;0.0006;0.0006;0.2733;0.2299;6.560;71.800
142;2012-04-28 03:15:46;0.00;0.6;1.30;2.41;282.2;0.0006;0.0006;0.2733;0.2293;6.763;72.100
143;2012-04-28 03:30:46;0.00;0.6;0.74;2.04;278.0;0.0006;0.0006;0.2733;0.2299;6.914;72.700
144;2012-04-28 03:45:46;0.00;0.6;0.93;1.86;278.0;0.0006;0.0006;0.2733;0.2293;6.788;73.400
145;2012-04-28 04:00:46;0.00;0.6;1.48;2.41;271.0;0.0006;0.0006;0.2727;0.2293;6.509;75.300
146;2012-04-28 04:15:46;0.00;0.6;1.48;2.41;269.6;0.0006;0.0006;0.2727;0.2293;6.458;74.300
147;2012-04-28 04:30:46;0.00;0.6;1.30;2.04;282.2;0.0006;0.0006;0.2727;0.2299;6.179;75.300
148;2012-04-28 04:45:46;0.00;0.6;1.11;1.86;297.6;0.0006;0.0006;0.2727;0.2293;6.281;74.300
149;2012-04-28 05:00:46;0.00;4.4;1.11;2.04;296.2;0.0006;0.0006;0.2727;0.2293;6.077;75.700
150;2012-04-28 05:15:46;0.00;10.6;1.30;2.23;294.8;0.0018;0.0006;0.2727;0.2293;6.255;74.900
151;2012-04-28 05:30:46;0.00;21.9;1.48;2.23;279.4;0.0079;0.0055;0.2721;0.2293;6.382;75.800
152;2012-04-28 05:45:46;0.00;33.1;0.93;2.04;282.2;0.0153;0.0092;0.2727;0.2293;6.433;76.300
153;2012-04-28 06:00:46;0.00;44.4;0.93;1.67;287.8;0.0214;0.0140;0.2721;0.2293;6.560;74.200
154;2012-04-28 06:15:46;0.00;56.9;0.74;1.67;289.2;0.0287;0.0189;0.2721;0.2293;6.788;73.100
155;2012-04-28 06:30:46;0.00;236.9;0.93;1.67;285.0;0.0824;0.0592;0.2721;0.2293;8.419;72.500
156;2012-04-28 06:45:46;0.00;296.9;0.56;1.67;132.0;0.1080;0.0787;0.2721;0.2293;9.534;69.600
157;2012-04-28 07:00:46;0.00;338.1;0.93;2.23;102.5;0.1288;0.0848;0.2721;0.2293;10.271;70.600
158;2012-04-28 07:15:46;0.00;364.4;1.30;2.78;146.0;0.1434;0.0885;0.2716;0.2293;9.460;68.800
159;2012-04-28 07:30:46;0.00;326.9;1.30;2.60;155.8;0.1361;0.0763;0.2716;0.2293;9.460;69.300
160;2012-04-28 07:45:46;0.00;359.4;1.11;2.41;113.7;0.1520;0.0812;0.2721;0.2293;9.903;68.000
161;2012-04-28 08:00:46;0.00;273.1;1.86;3.34;169.9;0.1227;0.0714;0.2721;0.2293;8.668;72.300
162;2012-04-28 08:15:46;0.00;526.9;1.67;2.78;181.1;0.2228;0.0922;0.2716;0.2293;9.780;73.000
163;2012-04-28 08:30:46;0.00;475.6;1.67;2.97;162.9;0.2045;0.1056;0.2716;0.2293;9.262;72.500
164;2012-04-28 08:45:46;0.00;554.4;1.48;2.97;157.2;0.2399;0.1520;0.2721;0.2287;9.977;72.000
165;2012-04-28 09:00:46;0.00;508.1;1.86;3.71;161.5;0.2264;0.1642;0.2716;0.2287;10.883;72.400
166;2012-04-28 09:15:46;0.00;369.4;1.86;4.08;174.1;0.1691;0.1251;0.2721;0.2293;10.075;70.800
167;2012-04-28 09:30:46;0.00;381.9;2.04;3.71;185.3;0.1752;0.1312;0.2716;0.2287;10.124;74.300
168;2012-04-28 09:45:46;0.00;795.6;1.86;4.08;171.3;0.3522;0.2679;0.2716;0.2287;11.759;72.300
169;2012-04-28 10:00:46;0.00;795.6;1.67;4.08;120.7;0.3558;0.2716;0.2716;0.2287;13.594;66.300
170;2012-04-28 10:15:46;0.00;824.4;1.86;3.71;141.8;0.3693;0.2826;0.2716;0.2287;14.936;58.600
171;2012-04-28 10:30:46;0.00;836.9;2.78;5.57;182.5;0.3778;0.2899;0.2716;0.2287;13.185;64.200
172;2012-04-28 10:45:46;0.00;858.1;2.23;4.82;169.9;0.3888;0.2985;0.2710;0.2287;14.745;60.300
173;2012-04-28 11:00:46;0.00;849.4;1.86;4.45;109.5;0.3876;0.2972;0.2710;0.2287;16.201;44.800
174;2012-04-28 11:15:46;0.00;896.9;2.41;4.82;108.1;0.4083;0.3131;0.2704;0.2287;16.368;36.200
175;2012-04-28 11:30:46;0.00;909.4;2.78;7.79;139.0;0.4144;0.3180;0.2704;0.2287;16.534;35.400
176;2012-04-28 11:45:46;0.00;921.9;2.78;5.20;113.7;0.4193;0.3204;0.2698;0.2287;16.963;46.600
177;2012-04-28 12:00:46;0.00;929.4;2.41;5.94;82.8;0.4230;0.3131;0.2698;0.2281;17.796;32.600
178;2012-04-28 12:15:46;0.00;923.1;2.97;6.68;185.3;0.4218;0.3131;0.2693;0.2281;16.368;41.200
179;2012-04-28 12:30:46;0.00;926.9;3.53;5.94;190.9;0.4230;0.3107;0.2693;0.2281;17.796;34.900
180;2012-04-28 12:45:46;0.00;931.9;3.34;8.16;141.8;0.4254;0.2655;0.2687;0.2281;18.224;36.300
181;2012-04-28 13:00:46;0.00;911.9;3.34;10.39;161.5;0.4169;0.3058;0.2687;0.2281;16.582;30.100
182;2012-04-28 13:15:46;0.00;901.9;2.60;8.16;95.5;0.4120;0.3168;0.2687;0.2281;18.033;30.200
183;2012-04-28 13:30:46;0.00;890.6;2.78;6.49;84.2;0.4059;0.3143;0.2687;0.2276;17.796;30.200
184;2012-04-28 13:45:46;0.00;874.4;3.53;8.91;219.0;0.3986;0.2765;0.2681;0.2276;17.938;29.500
185;2012-04-28 14:00:46;0.00;853.1;2.60;7.61;28.1;0.3864;0.2850;0.2681;0.2276;17.368;30.800
186;2012-04-28 14:15:46;0.00;831.9;2.78;11.13;158.6;0.3754;0.2887;0.2681;0.2276;17.534;31.200
187;2012-04-28 14:30:46;0.00;803.1;2.23;5.94;129.2;0.3632;0.2643;0.2676;0.2276;17.796;31.900
188;2012-04-28 14:45:46;0.00;771.9;5.01;13.17;192.3;0.3473;0.2496;0.2676;0.2276;17.486;30.800
189;2012-04-28 15:00:46;0.00;758.1;3.15;10.39;223.2;0.3375;0.2386;0.2676;0.2276;17.463;30.500
190;2012-04-28 15:15:46;0.00;710.6;4.45;11.87;192.3;0.3156;0.2423;0.2676;0.2276;16.892;31.400
191;2012-04-28 15:30:46;0.00;673.1;6.86;11.87;206.4;0.2972;0.2252;0.2670;0.2270;16.939;27.300
192;2012-04-28 15:45:46;0.00;639.4;5.94;11.50;207.8;0.2802;0.2142;0.2670;0.2270;17.058;29.400
193;2012-04-28 16:00:46;0.00;638.1;5.38;12.80;219.0;0.2765;0.2081;0.2664;0.2270;16.868;29.500
194;2012-04-28 16:15:46;0.00;561.9;5.01;12.25;219.0;0.2423;0.1617;0.2664;0.2270;17.153;31.400
195;2012-04-28 16:30:46;0.00;508.1;5.38;10.95;216.2;0.2167;0.1178;0.2664;0.2270;16.892;29.900
196;2012-04-28 16:45:46;0.00;401.9;5.57;11.13;219.0;0.1691;0.0592;0.2658;0.2270;16.225;30.500
197;2012-04-28 17:00:46;0.00;445.6;4.08;10.20;203.6;0.1849;0.0519;0.2658;0.2270;16.439;29.500
198;2012-04-28 17:15:46;0.00;235.6;3.53;10.39;143.2;0.1019;0.0250;0.2658;0.2270;15.867;31.600
199;2012-04-28 17:30:46;0.00;54.4;4.27;9.46;220.4;0.0299;0.0165;0.2653;0.2270;14.984;32.100
200;2012-04-28 17:45:46;0.00;45.6;2.23;7.05;189.5;0.0238;0.0140;0.2653;0.2270;14.745;32.100
201;2012-04-28 18:00:46;0.00;45.6;2.04;4.64;40.7;0.0214;0.0128;0.2653;0.2276;14.721;32.800
202;2012-04-28 18:15:46;0.00;54.4;3.15;6.86;14.0;0.0238;0.0153;0.2653;0.2270;14.409;35.000
203;2012-04-28 18:30:46;0.00;36.9;2.97;6.49;33.7;0.0153;0.0092;0.2647;0.2270;14.242;36.500
204;2012-04-28 18:45:46;0.00;16.9;3.53;6.86;26.7;0.0067;0.0031;0.2647;0.2270;14.194;35.400
205;2012-04-28 19:00:46;0.00;14.4;3.53;7.42;23.9;0.0043;0.0018;0.2647;0.2270;13.930;36.400
206;2012-04-28 19:15:46;0.00;4.4;2.41;5.75;40.7;0.0006;0.0006;0.2641;0.2270;13.522;38.900
207;2012-04-28 19:30:46;0.00;0.6;2.97;5.57;25.3;0.0006;0.0006;0.2641;0.2270;13.353;40.500
208;2012-04-28 19:45:46;0.00;0.6;2.60;5.57;36.5;0.0006;0.0006;0.2641;0.2270;13.088;42.700
209;2012-04-28 20:00:46;0.00;0.6;2.23;5.57;47.7;0.0006;0.0006;0.2636;0.2270;13.088;43.200
210;2012-04-28 20:15:46;0.00;0.6;3.15;7.79;26.7;0.0006;0.0006;0.2636;0.2270;12.751;44.000
211;2012-04-28 20:30:46;0.00;0.6;2.97;5.75;23.9;0.0006;0.0006;0.2636;0.2270;12.534;45.000
212;2012-04-28 20:45:46;0.00;0.6;4.08;7.24;21.1;0.0006;0.0006;0.2636;0.2270;12.485;43.600
