"Plot Title: 10432475"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Voltage, V (SEN S/N: 2387796, LBL: PAR_Up)";"Voltage, V (SEN S/N: 2387803, LBL: PAR_down)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: 20cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: 5cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)";"Batt, V"
218;2014-02-16 16:45:00;0.00;281.9;1.11;3.15;178.3;0.1068;0.0226;0.3041;0.2613;9.015;42.700;4.170
219;2014-02-16 17:00:00;0.00;165.6;0.00;0.00;174.1;0.0848;0.0079;0.3030;0.2607;8.916;43.700;4.170
220;2014-02-16 17:15:00;0.00;25.6;0.00;0.00;179.7;0.0189;0.0055;0.3024;0.2607;8.419;44.900;4.170
221;2014-02-16 17:30:00;0.00;20.6;0.00;0.00;192.3;0.0140;0.0043;0.3013;0.2601;6.965;45.600;4.170
222;2014-02-16 17:45:00;0.00;15.6;0.00;0.00;192.3;0.0104;0.0018;0.3007;0.2596;6.889;46.000;4.170
223;2014-02-16 18:00:00;0.00;10.6;0.00;0.00;216.2;0.0055;0.0006;0.3001;0.2590;6.179;50.300;4.170
224;2014-02-16 18:15:00;0.00;5.6;0.00;0.00;304.7;0.0006;0.0006;0.2995;0.2590;6.102;49.800;4.170
225;2014-02-16 18:30:00;0.00;0.6;0.00;0.00;311.7;0.0006;0.0006;0.2990;0.2584;5.847;50.700;4.170
226;2014-02-16 18:45:00;0.00;0.6;0.00;0.00;325.7;0.0006;0.0006;0.2978;0.2578;5.616;51.300;4.170
227;2014-02-16 19:00:00;0.00;0.6;0.00;0.00;315.9;0.0006;0.0006;0.2973;0.2573;5.719;50.700;4.170
228;2014-02-16 19:15:00;0.00;0.6;0.00;0.00;328.5;0.0006;0.0006;0.2967;0.2567;5.257;53.000;4.170
229;2014-02-16 19:30:00;0.00;0.6;0.00;0.00;325.7;0.0006;0.0006;0.2961;0.2567;5.385;51.900;4.170
230;2014-02-16 19:45:00;0.00;0.6;0.00;0.00;329.9;0.0006;0.0006;0.2950;0.2561;5.462;51.100;4.170
231;2014-02-16 20:00:00;0.00;0.6;0.00;0.00;335.5;0.0006;0.0006;0.2944;0.2556;5.282;49.700;4.170
232;2014-02-16 20:15:00;0.00;0.6;0.00;0.00;325.7;0.0006;0.0006;0.2938;0.2550;5.102;51.000;4.170
233;2014-02-16 20:30:00;0.00;0.6;0.00;0.00;332.7;0.0006;0.0006;0.2933;0.2550;5.437;49.600;4.170
234;2014-02-16 20:45:00;0.00;0.6;0.00;0.00;329.9;0.0006;0.0006;0.2927;0.2544;4.947;50.600;4.170
235;2014-02-16 21:00:00;0.00;0.6;0.00;0.19;329.9;0.0006;0.0006;0.2921;0.2538;5.514;48.500;4.170
236;2014-02-16 21:15:00;0.00;0.6;0.00;0.00;317.3;0.0006;0.0006;0.2916;0.2538;4.610;50.100;4.170
237;2014-02-16 21:30:00;0.00;0.6;0.00;0.19;327.1;0.0006;0.0006;0.2910;0.2533;5.205;48.200;4.170
238;2014-02-16 21:45:00;0.00;0.6;0.00;0.00;324.3;0.0006;0.0006;0.2904;0.2527;4.714;49.500;4.170
239;2014-02-16 22:00:00;0.00;0.6;0.00;0.00;318.7;0.0006;0.0006;0.2898;0.2527;4.350;51.500;4.170
240;2014-02-16 22:15:00;0.00;0.6;0.00;1.48;324.3;0.0006;0.0006;0.2893;0.2521;4.454;51.000;4.170
241;2014-02-16 22:30:00;0.00;0.6;0.56;3.15;331.3;0.0006;0.0006;0.2887;0.2516;5.024;49.000;4.170
242;2014-02-16 22:45:00;0.00;0.6;0.56;2.23;324.3;0.0006;0.0006;0.2881;0.2510;4.402;51.100;4.170
243;2014-02-16 23:00:00;0.00;0.6;0.00;0.00;322.9;0.0006;0.0006;0.2876;0.2510;4.037;51.800;4.170
244;2014-02-16 23:15:00;0.00;0.6;0.00;0.00;311.7;0.0006;0.0006;0.2870;0.2504;4.063;52.600;4.170
245;2014-02-16 23:30:00;0.00;0.6;0.00;0.00;322.9;0.0006;0.0006;0.2864;0.2498;4.011;51.900;4.170
246;2014-02-16 23:45:00;0.00;0.6;0.00;0.19;321.5;0.0006;0.0006;0.2858;0.2493;3.880;53.100;4.170
247;2014-02-17 00:00:00;0.00;0.6;0.00;0.00;328.5;0.0006;0.0006;0.2853;0.2493;4.037;52.600;4.170
248;2014-02-17 00:15:00;0.00;0.6;0.19;2.60;329.9;0.0006;0.0006;0.2847;0.2487;4.141;51.800;4.170
249;2014-02-17 00:30:00;0.00;0.6;1.30;2.60;329.9;0.0006;0.0006;0.2841;0.2487;4.454;50.000;4.170
250;2014-02-17 00:45:00;0.00;0.6;0.93;2.23;327.1;0.0006;0.0006;0.2836;0.2481;3.433;54.200;4.170
251;2014-02-17 01:00:00;0.00;0.6;0.74;3.71;327.1;0.0006;0.0006;0.2830;0.2476;4.194;50.700;4.170
252;2014-02-17 01:15:00;0.00;0.6;0.93;2.60;329.9;0.0006;0.0006;0.2824;0.2476;3.985;51.000;4.170
253;2014-02-17 01:30:00;0.00;0.6;0.00;0.37;317.3;0.0006;0.0006;0.2818;0.2470;3.459;53.200;4.170
254;2014-02-17 01:45:00;0.00;0.6;0.00;0.00;308.9;0.0006;0.0006;0.2813;0.2470;3.380;52.800;4.170
255;2014-02-17 02:00:00;0.00;0.6;0.00;0.00;310.3;0.0006;0.0006;0.2813;0.2464;3.036;55.000;4.170
256;2014-02-17 02:15:00;0.00;0.6;0.00;0.00;322.9;0.0006;0.0006;0.2807;0.2458;3.301;53.600;4.170
257;2014-02-17 02:30:00;0.00;0.6;0.00;0.00;327.1;0.0006;0.0006;0.2801;0.2458;3.906;50.800;4.170
258;2014-02-17 02:45:00;0.00;0.6;0.00;0.00;329.9;0.0006;0.0006;0.2796;0.2453;3.459;52.300;4.170
259;2014-02-17 03:00:00;0.00;0.6;0.00;0.19;329.9;0.0006;0.0006;0.2790;0.2447;3.459;51.900;4.170
260;2014-02-17 03:15:00;0.00;0.6;0.93;2.60;329.9;0.0006;0.0006;0.2784;0.2447;3.564;51.500;4.170
261;2014-02-17 03:30:00;0.00;0.6;0.19;3.15;334.1;0.0006;0.0006;0.2784;0.2447;3.512;51.600;4.170
262;2014-02-17 03:45:00;0.00;0.6;0.56;2.78;325.7;0.0006;0.0006;0.2778;0.2441;3.564;51.400;4.170
263;2014-02-17 04:00:00;0.00;0.6;1.11;3.53;339.7;0.0006;0.0006;0.2773;0.2436;3.538;51.100;4.170
264;2014-02-17 04:15:00;0.00;0.6;1.30;3.15;335.5;0.0006;0.0006;0.2767;0.2436;3.063;52.800;4.170
265;2014-02-17 04:30:00;0.00;0.6;1.11;2.78;335.5;0.0006;0.0006;0.2761;0.2430;4.141;48.000;4.170
266;2014-02-17 04:45:00;0.00;0.6;0.19;2.41;332.7;0.0006;0.0006;0.2756;0.2430;3.722;50.800;4.170
267;2014-02-17 05:00:00;0.00;0.6;0.37;2.04;320.1;0.0006;0.0006;0.2756;0.2424;2.664;54.500;4.170
268;2014-02-17 05:15:00;0.00;0.6;0.00;0.00;279.4;0.0006;0.0006;0.2750;0.2424;3.354;50.800;4.170
269;2014-02-17 05:30:00;0.00;0.6;2.04;4.08;235.9;0.0006;0.0006;0.2744;0.2418;2.956;52.300;4.170
270;2014-02-17 05:45:00;0.00;0.6;1.67;4.27;247.1;0.0006;0.0006;0.2738;0.2418;2.717;53.500;4.170
271;2014-02-17 06:00:00;0.00;0.6;0.93;2.04;265.3;0.0006;0.0006;0.2738;0.2413;1.967;57.500;4.170
272;2014-02-17 06:15:00;0.00;0.6;0.00;0.00;313.1;0.0006;0.0006;0.2733;0.2413;2.370;55.400;4.170
273;2014-02-17 06:30:00;0.00;1.9;0.00;0.00;336.9;0.0006;0.0006;0.2727;0.2407;3.195;51.700;4.170
274;2014-02-17 06:45:00;0.00;10.6;1.86;3.34;341.2;0.0018;0.0006;0.2727;0.2407;3.512;49.700;4.170
275;2014-02-17 07:00:00;0.00;23.1;1.30;3.71;342.6;0.0079;0.0018;0.2721;0.2401;3.617;48.600;4.170
276;2014-02-17 07:15:00;0.00;43.1;0.00;2.23;336.9;0.0153;0.0055;0.2716;0.2401;3.591;47.800;4.170
277;2014-02-17 07:30:00;0.00;70.6;0.00;0.00;314.5;0.0275;0.0116;0.2716;0.2396;3.116;52.000;4.170
278;2014-02-17 07:45:00;0.00;86.9;0.00;0.37;329.9;0.0360;0.0153;0.2710;0.2396;4.610;44.400;4.170
279;2014-02-17 08:00:00;0.00;116.9;0.00;0.19;167.1;0.0494;0.0214;0.2710;0.2390;4.428;44.600;4.170
280;2014-02-17 08:15:00;0.00;138.1;0.37;1.48;327.1;0.0604;0.0262;0.2710;0.2390;4.921;43.700;4.170
281;2014-02-17 08:30:00;0.00;179.4;0.19;1.30;292.0;0.0787;0.0348;0.2710;0.2384;5.334;42.200;4.164
282;2014-02-17 08:45:00;0.00;203.1;0.37;3.34;266.7;0.0897;0.0409;0.2704;0.2384;5.924;38.200;4.164
283;2014-02-17 09:00:00;0.00;190.6;3.15;4.45;174.1;0.0861;0.0385;0.2704;0.2384;5.642;40.900;4.164
284;2014-02-17 09:15:00;0.00;200.6;3.34;5.01;171.3;0.0897;0.0421;0.2704;0.2379;5.898;38.000;4.164
285;2014-02-17 09:30:00;0.00;234.4;3.71;5.57;172.7;0.1044;0.0494;0.2704;0.2379;6.128;36.400;4.164
286;2014-02-17 09:45:00;0.00;460.6;4.08;6.86;168.5;0.1984;0.0958;0.2710;0.2373;7.116;32.300;4.164
287;2014-02-17 10:00:00;0.00;429.4;3.34;6.86;136.2;0.1886;0.0873;0.2716;0.2373;7.192;31.800;4.164
288;2014-02-17 10:15:00;0.00;458.1;3.90;6.31;144.6;0.2032;0.0836;0.2733;0.2373;7.469;33.400;4.164
289;2014-02-17 10:30:00;0.00;540.6;4.08;10.02;144.6;0.2374;0.0714;0.2744;0.2373;7.419;32.300;4.164
290;2014-02-17 10:45:00;0.00;561.9;4.45;9.28;153.0;0.2509;0.0751;0.2756;0.2367;7.820;34.600;4.158
291;2014-02-17 11:00:00;0.00;669.4;5.57;10.20;151.6;0.2948;0.0946;0.2761;0.2367;7.995;32.400;4.158
292;2014-02-17 11:15:00;0.00;593.1;5.94;9.28;150.2;0.2655;0.1093;0.2761;0.2367;8.145;31.900;4.158
293;2014-02-17 11:30:00;0.00;669.4;5.20;8.53;146.0;0.2997;0.1410;0.2761;0.2367;8.270;32.800;4.158
294;2014-02-17 11:45:00;0.00;685.6;5.01;9.28;151.6;0.3070;0.1654;0.2761;0.2373;8.643;31.500;4.164
295;2014-02-17 12:00:00;0.00;588.1;4.45;7.05;148.8;0.2679;0.1398;0.2756;0.2367;8.866;33.100;4.164
296;2014-02-17 12:15:00;0.00;626.9;4.45;9.09;154.4;0.2838;0.1508;0.2756;0.2367;8.419;27.400;4.164
297;2014-02-17 12:30:00;0.00;691.9;5.38;8.53;140.4;0.3107;0.1678;0.2750;0.2367;8.568;26.700;4.164
298;2014-02-17 12:45:00;0.00;614.4;5.01;11.32;126.4;0.2814;0.1495;0.2750;0.2367;8.270;26.000;4.164
299;2014-02-17 13:00:00;0.00;324.4;6.86;12.25;167.1;0.1556;0.0763;0.2750;0.2367;7.569;28.400;4.164
300;2014-02-17 13:15:00;0.00;626.9;5.94;12.62;153.0;0.2826;0.1495;0.2744;0.2367;8.891;29.200;4.164
301;2014-02-17 13:30:00;0.00;698.1;5.57;11.13;151.6;0.3143;0.1654;0.2744;0.2367;8.095;29.200;4.164
302;2014-02-17 13:45:00;0.00;496.9;5.75;9.28;146.0;0.2252;0.1141;0.2738;0.2367;7.970;29.400;4.164
303;2014-02-17 14:00:00;0.00;410.6;6.12;10.02;144.6;0.1886;0.0909;0.2738;0.2367;7.970;30.800;4.164
304;2014-02-17 14:15:00;0.00;583.1;5.94;10.58;143.2;0.2631;0.1324;0.2733;0.2361;7.820;33.100;4.164
305;2014-02-17 14:30:00;0.00;626.9;5.57;10.02;146.0;0.2777;0.1349;0.2733;0.2361;7.569;35.200;4.164
306;2014-02-17 14:45:00;0.00;575.6;5.57;10.76;164.3;0.2545;0.1263;0.2727;0.2361;7.192;37.200;4.164
307;2014-02-17 15:00:00;0.00;428.1;4.64;11.32;139.0;0.1947;0.0897;0.2727;0.2361;7.469;40.300;4.170
308;2014-02-17 15:15:00;0.00;270.6;4.64;8.91;153.0;0.1288;0.0616;0.2727;0.2361;6.611;41.200;4.170
309;2014-02-17 15:30:00;0.00;156.9;3.34;7.24;161.5;0.0751;0.0360;0.2721;0.2361;6.102;42.800;4.170
310;2014-02-17 15:45:00;0.00;170.6;4.08;11.13;161.5;0.0812;0.0409;0.2721;0.2361;5.488;45.900;4.170
311;2014-02-17 16:00:00;0.00;113.1;5.01;10.20;147.4;0.0555;0.0262;0.2721;0.2356;5.334;47.300;4.170
312;2014-02-17 16:15:00;0.00;129.4;5.20;14.47;137.6;0.0616;0.0287;0.2721;0.2356;4.818;49.700;4.170
313;2014-02-17 16:30:00;0.00;126.9;5.20;11.87;167.1;0.0580;0.0275;0.2716;0.2356;4.766;50.500;4.170
314;2014-02-17 16:45:00;0.00;103.1;3.90;7.79;143.2;0.0470;0.0214;0.2716;0.2356;4.610;52.600;4.170
315;2014-02-17 17:00:00;0.00;75.6;4.82;8.16;162.9;0.0323;0.0128;0.2716;0.2356;4.272;54.300;4.170
316;2014-02-17 17:15:00;0.00;60.6;5.57;11.50;198.0;0.0262;0.0104;0.2710;0.2356;4.194;54.400;4.170
317;2014-02-17 17:30:00;0.00;38.1;5.20;12.62;182.5;0.0165;0.0067;0.2710;0.2356;3.932;55.800;4.170
318;2014-02-17 17:45:00;0.00;25.6;3.90;10.76;169.9;0.0092;0.0031;0.2710;0.2356;3.749;56.500;4.170
319;2014-02-17 18:00:00;0.00;16.9;5.38;10.58;171.3;0.0055;0.0006;0.2710;0.2356;3.485;58.000;4.170
320;2014-02-17 18:15:00;0.00;3.1;5.57;16.51;190.9;0.0006;0.0006;0.2704;0.2356;3.643;57.500;4.170
321;2014-02-17 18:30:00;0.00;0.6;6.31;13.92;178.3;0.0006;0.0006;0.2704;0.2356;3.274;59.100;4.170
322;2014-02-17 18:45:00;0.00;0.6;7.61;14.29;178.3;0.0006;0.0006;0.2704;0.2356;3.142;60.000;4.170
323;2014-02-17 19:00:00;0.00;0.6;9.28;15.96;172.7;0.0006;0.0006;0.2704;0.2350;3.195;59.600;4.170
324;2014-02-17 19:15:00;0.00;0.6;8.72;15.21;175.5;0.0006;0.0006;0.2698;0.2350;3.406;58.300;4.170
325;2014-02-17 19:30:00;0.00;0.6;5.75;13.54;168.5;0.0006;0.0006;0.2698;0.2350;3.142;59.900;4.170
326;2014-02-17 19:45:00;0.00;0.6;5.20;11.32;171.3;0.0006;0.0006;0.2698;0.2350;3.221;59.100;4.170
327;2014-02-17 20:00:00;0.00;0.6;6.86;10.58;168.5;0.0006;0.0006;0.2693;0.2350;3.380;57.700;4.170
328;2014-02-17 20:15:00;0.00;0.6;7.42;13.36;169.9;0.0006;0.0006;0.2693;0.2350;3.248;58.000;4.170
329;2014-02-17 20:30:00;0.00;0.6;8.35;14.84;178.3;0.0006;0.0006;0.2693;0.2350;2.823;60.600;4.170
330;2014-02-17 20:45:00;0.00;0.6;6.86;13.17;172.7;0.0006;0.0006;0.2687;0.2350;2.903;60.300;4.170
331;2014-02-17 21:00:00;0.00;0.6;6.68;11.87;167.1;0.0006;0.0006;0.2687;0.2344;2.877;60.400;4.170
332;2014-02-17 21:15:00;0.00;0.6;6.86;12.06;181.1;0.0006;0.0006;0.2687;0.2344;2.770;61.000;4.170
333;2014-02-17 21:30:00;0.00;0.6;7.05;10.58;172.7;0.0006;0.0006;0.2687;0.2344;2.664;61.600;4.170
334;2014-02-17 21:45:00;0.00;0.6;7.79;13.54;160.0;0.0006;0.0006;0.2681;0.2344;2.930;59.200;4.170
335;2014-02-17 22:00:00;0.00;0.6;7.24;11.50;174.1;0.0006;0.0006;0.2681;0.2344;2.664;61.000;4.164
336;2014-02-17 22:15:00;0.00;0.6;7.42;12.06;164.3;0.0006;0.0006;0.2681;0.2344;2.823;59.800;4.170
337;2014-02-17 22:30:00;0.00;0.6;7.42;13.73;175.5;0.0006;0.0006;0.2681;0.2344;2.503;61.200;4.170
338;2014-02-17 22:45:00;0.00;0.6;7.98;16.33;169.9;0.0006;0.0006;0.2676;0.2339;2.477;60.200;4.170
339;2014-02-17 23:00:00;0.00;0.6;7.98;13.54;178.3;0.0006;0.0006;0.2676;0.2339;2.262;61.200;4.170
340;2014-02-17 23:15:00;0.00;0.6;7.61;14.66;174.1;0.0006;0.0006;0.2676;0.2339;2.155;60.700;4.170
341;2014-02-17 23:30:00;0.00;0.6;6.86;14.10;171.3;0.0006;0.0006;0.2670;0.2339;2.236;58.400;4.170
342;2014-02-17 23:45:00;0.00;0.6;4.45;10.95;192.3;0.0006;0.0006;0.2670;0.2339;2.182;58.100;4.170
343;2014-02-18 00:00:00;0.00;0.6;3.90;10.39;189.5;0.0006;0.0006;0.2670;0.2339;1.913;59.900;4.170
344;2014-02-18 00:15:00;0.00;0.6;6.31;15.40;202.2;0.0006;0.0006;0.2664;0.2333;1.940;59.500;4.170
345;2014-02-18 00:30:00;0.00;0.6;5.20;11.13;202.2;0.0006;0.0006;0.2664;0.2333;2.155;58.700;4.170
346;2014-02-18 00:45:00;0.00;0.6;5.01;12.06;179.7;0.0006;0.0006;0.2664;0.2333;2.047;59.600;4.170
347;2014-02-18 01:00:00;0.00;0.6;5.38;11.13;183.9;0.0006;0.0006;0.2664;0.2333;1.940;60.400;4.170
348;2014-02-18 01:15:00;0.00;0.6;5.75;18.37;192.3;0.0006;0.0006;0.2658;0.2333;2.343;58.900;4.170
349;2014-02-18 01:30:00;0.00;0.6;3.53;9.83;213.4;0.0006;0.0006;0.2658;0.2333;2.584;58.400;4.170
350;2014-02-18 01:45:00;0.00;0.6;6.86;15.59;190.9;0.0006;0.0006;0.2653;0.2333;2.182;60.400;4.170
351;2014-02-18 02:00:00;0.00;0.6;6.31;12.25;188.1;0.0006;0.0006;0.2653;0.2327;2.637;60.300;4.170
352;2014-02-18 02:15:00;0.00;0.6;6.86;11.69;195.1;0.0006;0.0006;0.2647;0.2327;2.983;59.400;4.170
353;2014-02-18 02:30:00;0.00;0.6;6.86;9.46;193.7;0.0006;0.0006;0.2647;0.2327;0.907;66.700;4.170
354;2014-02-18 02:45:00;0.00;0.6;6.31;11.13;193.7;0.0006;0.0006;0.2647;0.2327;1.724;65.400;4.170
355;2014-02-18 03:00:00;0.00;0.6;5.20;12.99;195.1;0.0006;0.0006;0.2641;0.2321;3.195;60.900;4.170
356;2014-02-18 03:15:00;0.00;0.6;5.20;12.06;185.3;0.0006;0.0006;0.2641;0.2321;3.958;61.800;4.170
357;2014-02-18 03:30:00;0.00;0.6;5.94;14.47;202.2;0.0006;0.0006;0.2641;0.2321;4.246;61.300;4.164
358;2014-02-18 03:45:00;0.00;0.6;3.15;8.72;227.4;0.0006;0.0006;0.2641;0.2321;4.324;61.600;4.164
359;2014-02-18 04:00:00;0.00;0.6;1.86;6.31;217.6;0.0006;0.0006;0.2641;0.2316;4.246;61.700;4.164
360;2014-02-18 04:15:00;0.00;0.6;2.23;5.94;203.6;0.0006;0.0006;0.2636;0.2316;3.854;62.500;4.164
361;2014-02-18 04:30:00;0.00;0.6;0.74;6.68;91.3;0.0006;0.0006;0.2636;0.2316;3.274;65.600;4.170
362;2014-02-18 04:45:00;0.00;0.6;2.60;9.28;196.5;0.0006;0.0006;0.2636;0.2316;3.009;64.400;4.164
363;2014-02-18 05:00:00;0.00;0.6;4.45;8.91;185.3;0.0006;0.0006;0.2636;0.2316;3.274;67.400;4.170
364;2014-02-18 05:15:00;0.00;0.6;5.01;11.13;200.8;0.0006;0.0006;0.2636;0.2310;4.558;64.500;4.164
365;2014-02-18 05:30:00;0.00;0.6;3.15;12.43;212.0;0.0006;0.0006;0.2636;0.2310;3.485;67.600;4.170
366;2014-02-18 05:45:00;0.00;0.6;4.45;10.02;198.0;0.0006;0.0006;0.2636;0.2310;3.670;69.200;4.170
367;2014-02-18 06:00:00;0.00;0.6;1.86;7.05;210.6;0.0006;0.0006;0.2636;0.2310;3.168;69.400;4.170
368;2014-02-18 06:15:00;0.00;0.6;2.04;6.31;199.4;0.0006;0.0006;0.2636;0.2310;4.089;66.500;4.170
369;2014-02-18 06:30:00;0.00;1.9;1.11;4.45;207.8;0.0006;0.0006;0.2636;0.2304;4.506;65.500;4.170
370;2014-02-18 06:45:00;0.00;6.9;2.78;7.61;188.1;0.0018;0.0006;0.2636;0.2304;5.437;61.200;4.170
371;2014-02-18 07:00:00;0.00;15.6;2.04;5.38;39.3;0.0067;0.0018;0.2636;0.2304;5.154;63.200;4.164
372;2014-02-18 07:15:00;0.00;25.6;2.60;10.95;190.9;0.0116;0.0031;0.2636;0.2304;5.898;60.100;4.164
373;2014-02-18 07:30:00;0.00;34.4;2.23;5.38;212.0;0.0153;0.0055;0.2636;0.2304;5.282;63.200;4.164
374;2014-02-18 07:45:00;0.00;96.9;2.97;9.28;213.4;0.0385;0.0189;0.2636;0.2304;5.488;63.900;4.164
375;2014-02-18 08:00:00;0.00;78.1;1.67;6.68;175.5;0.0336;0.0153;0.2636;0.2304;5.642;63.300;4.164
376;2014-02-18 08:15:00;0.00;91.9;2.41;6.49;44.9;0.0409;0.0189;0.2636;0.2299;5.847;61.500;4.164
377;2014-02-18 08:30:00;0.00;135.6;1.86;6.49;240.1;0.0592;0.0275;0.2636;0.2299;6.357;60.600;4.164
378;2014-02-18 08:45:00;0.00;195.6;2.04;6.31;296.2;0.0861;0.0409;0.2636;0.2299;6.712;59.300;4.164
379;2014-02-18 09:00:00;0.00;191.9;2.78;9.28;25.3;0.0885;0.0421;0.2636;0.2299;6.914;57.800;4.164
380;2014-02-18 09:15:00;0.00;418.1;3.15;10.58;26.7;0.1727;0.0909;0.2636;0.2293;6.636;58.500;4.164
381;2014-02-18 09:30:00;0.00;174.4;3.34;7.61;14.0;0.0787;0.0409;0.2641;0.2293;7.519;54.300;4.164
382;2014-02-18 09:45:00;0.00;204.4;4.45;15.03;14.0;0.0922;0.0458;0.2636;0.2293;7.820;52.900;4.164
383;2014-02-18 10:00:00;0.00;654.4;4.27;10.76;11.2;0.2789;0.1642;0.2641;0.2293;8.419;51.100;4.164
384;2014-02-18 10:15:00;0.00;633.1;3.53;12.06;23.9;0.2740;0.1154;0.2641;0.2293;8.568;51.700;4.188
385;2014-02-18 10:30:00;0.00;248.1;3.15;9.65;7.0;0.1190;0.0568;0.2636;0.2293;9.287;47.000;4.158
386;2014-02-18 10:45:00;0.00;283.1;2.97;8.72;29.5;0.1337;0.0629;0.2641;0.2293;9.706;47.000;4.158
387;2014-02-18 11:00:00;0.00;761.9;3.71;8.72;103.9;0.3351;0.0995;0.2636;0.2293;8.344;48.900;4.158
388;2014-02-18 11:15:00;0.00;190.6;3.53;11.50;42.1;0.0958;0.0433;0.2636;0.2287;9.015;46.400;4.158
389;2014-02-18 11:30:00;0.00;681.9;2.23;8.35;22.5;0.3119;0.1520;0.2636;0.2287;8.891;49.300;4.158
390;2014-02-18 11:45:00;0.00;810.6;3.15;6.86;61.8;0.3632;0.2167;0.2636;0.2287;8.020;50.100;4.158
391;2014-02-18 12:00:00;0.00;271.9;4.27;8.35;175.5;0.1312;0.0665;0.2636;0.2287;8.568;51.300;4.158
392;2014-02-18 12:15:00;0.00;863.1;2.23;8.72;14.0;0.3888;0.2252;0.2636;0.2287;8.866;50.500;4.158
393;2014-02-18 12:30:00;0.00;860.6;3.90;9.09;202.2;0.3888;0.2228;0.2636;0.2281;9.460;53.300;4.158
394;2014-02-18 12:45:00;0.00;204.4;3.90;11.13;99.7;0.1105;0.0543;0.2636;0.2281;9.336;50.500;4.158
395;2014-02-18 13:00:00;0.00;861.9;3.15;8.91;335.5;0.3888;0.2228;0.2636;0.2281;9.188;48.400;4.158
396;2014-02-18 13:15:00;0.00;831.9;2.97;10.39;53.3;0.3754;0.2130;0.2630;0.2281;9.706;47.500;4.158
397;2014-02-18 13:30:00;0.00;783.1;3.34;7.61;192.3;0.3534;0.1984;0.2630;0.2281;9.064;51.500;4.158
398;2014-02-18 13:45:00;0.00;744.4;2.78;9.83;36.5;0.3363;0.1886;0.2630;0.2281;9.064;45.600;4.158
399;2014-02-18 14:00:00;0.00;699.4;2.78;7.79;81.4;0.3156;0.1691;0.2624;0.2281;9.977;44.100;4.158
400;2014-02-18 14:15:00;0.00;688.1;1.86;6.68;88.4;0.3082;0.1581;0.2624;0.2276;9.854;43.800;4.158
401;2014-02-18 14:30:00;0.00;669.4;2.78;6.49;61.8;0.2972;0.1495;0.2624;0.2276;8.965;46.200;4.158
402;2014-02-18 14:45:00;0.00;721.9;2.04;6.68;355.2;0.3204;0.1556;0.2624;0.2276;9.015;48.400;4.164
403;2014-02-18 15:00:00;0.00;329.4;3.53;9.09;77.2;0.1581;0.0714;0.2618;0.2276;8.295;48.100;4.164
404;2014-02-18 15:15:00;0.00;158.1;4.45;12.25;150.2;0.0800;0.0348;0.2618;0.2276;7.670;49.100;4.164
405;2014-02-18 15:30:00;0.00;243.1;3.71;12.06;123.5;0.1154;0.0531;0.2613;0.2270;8.444;49.400;4.170
406;2014-02-18 15:45:00;0.00;574.4;3.15;7.05;143.2;0.2448;0.1093;0.2613;0.2270;8.891;48.400;4.170
407;2014-02-18 16:00:00;0.00;506.9;2.78;6.49;124.9;0.2130;0.0897;0.2607;0.2270;9.089;48.800;4.164
408;2014-02-18 16:15:00;0.00;386.9;1.30;5.20;37.9;0.1593;0.0555;0.2607;0.2270;9.064;47.800;4.164
409;2014-02-18 16:30:00;0.00;344.4;1.86;7.79;22.5;0.1385;0.0433;0.2601;0.2270;8.419;44.700;4.164
410;2014-02-18 16:45:00;0.00;313.1;2.97;7.42;22.5;0.1215;0.0287;0.2601;0.2264;8.145;46.600;4.164
411;2014-02-18 17:00:00;0.00;175.6;2.60;7.24;355.2;0.0958;0.0092;0.2596;0.2264;8.070;46.100;4.170
412;2014-02-18 17:15:00;0.00;136.9;1.86;5.20;345.4;0.0592;0.0104;0.2596;0.2264;8.120;46.000;4.170
413;2014-02-18 17:30:00;0.00;29.4;2.23;7.61;81.4;0.0177;0.0055;0.2590;0.2264;7.015;48.900;4.170
414;2014-02-18 17:45:00;0.00;21.9;1.86;6.12;352.4;0.0116;0.0043;0.2590;0.2259;7.091;48.400;4.170
415;2014-02-18 18:00:00;0.00;16.9;1.67;6.86;352.4;0.0079;0.0018;0.2590;0.2264;6.788;48.400;4.170
416;2014-02-18 18:15:00;0.00;5.6;0.93;6.49;255.5;0.0018;0.0006;0.2584;0.2259;6.864;47.600;4.170
417;2014-02-18 18:30:00;0.00;1.9;2.41;7.98;324.3;0.0006;0.0006;0.2584;0.2259;6.611;47.900;4.170
418;2014-02-18 18:45:00;0.00;0.6;1.48;5.20;4.2;0.0006;0.0006;0.2578;0.2259;6.712;45.800;4.170
419;2014-02-18 19:00:00;0.00;0.6;1.86;4.64;336.9;0.0006;0.0006;0.2578;0.2259;6.687;45.700;4.170
420;2014-02-18 19:15:00;0.00;0.6;1.86;5.01;338.3;0.0006;0.0006;0.2578;0.2259;6.636;45.600;4.170
