"Plot Title: Test Launch"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Voltage, V (SEN S/N: 2387796)";"Voltage, V (SEN S/N: 2387803)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: M1_water_content_5cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: M1_water_content_20cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)"
32;2013-05-13 20:30:02;0.00;0.6;0.19;2.41;252.7;0.0006;0.0006;0.2396;0.1899;5.821;59.100
33;2013-05-13 20:45:02;0.00;0.6;0.00;0.00;242.9;0.0006;0.0006;0.2396;0.1899;5.847;57.400
34;2013-05-13 21:00:02;0.00;0.6;0.74;3.34;275.2;0.0006;0.0006;0.2390;0.1899;5.205;59.300
35;2013-05-13 21:15:02;0.00;0.6;0.37;3.15;259.7;0.0006;0.0006;0.2390;0.1899;5.591;58.500
36;2013-05-13 21:30:02;0.00;0.6;0.37;2.60;268.1;0.0006;0.0006;0.2390;0.1899;5.179;59.500
37;2013-05-13 21:45:02;0.00;0.6;0.00;1.30;273.8;0.0006;0.0006;0.2390;0.1904;5.437;59.300
38;2013-05-13 22:00:02;0.00;0.6;0.00;0.00;263.9;0.0006;0.0006;0.2390;0.1899;5.539;59.000
39;2013-05-13 22:15:02;0.00;0.6;0.00;0.00;272.4;0.0006;0.0006;0.2390;0.1899;5.591;58.900
40;2013-05-13 22:30:02;0.00;0.6;0.00;0.00;219.0;0.0006;0.0006;0.2390;0.1899;5.437;60.800
41;2013-05-13 22:45:02;0.00;0.6;0.00;0.00;263.9;0.0006;0.0006;0.2390;0.1899;5.514;59.800
42;2013-05-13 23:00:02;0.00;0.6;0.00;0.00;268.1;0.0006;0.0006;0.2390;0.1899;5.591;59.700
43;2013-05-13 23:15:02;0.00;0.6;0.00;0.00;268.1;0.0006;0.0006;0.2384;0.1899;5.179;60.400
44;2013-05-13 23:30:02;0.00;0.6;0.00;0.00;266.7;0.0006;0.0006;0.2390;0.1899;5.668;58.900
45;2013-05-13 23:45:02;0.00;0.6;0.00;0.00;265.3;0.0006;0.0006;0.2384;0.1899;5.334;60.400
46;2013-05-14 00:00:02;0.00;0.6;0.00;0.00;266.7;0.0006;0.0006;0.2384;0.1899;5.411;60.100
47;2013-05-14 00:15:02;0.00;0.6;0.00;0.00;266.7;0.0006;0.0006;0.2384;0.1899;5.050;63.900
48;2013-05-14 00:30:02;0.00;0.6;0.00;0.00;266.7;0.0006;0.0006;0.2384;0.1904;5.616;59.300
49;2013-05-14 00:45:02;0.00;0.6;0.00;0.00;272.4;0.0006;0.0006;0.2384;0.1899;5.231;62.800
50;2013-05-14 01:00:02;0.00;0.6;0.19;2.41;335.5;0.0006;0.0006;0.2384;0.1899;5.154;66.100
51;2013-05-14 01:15:02;0.00;0.6;0.00;0.00;355.2;0.0006;0.0006;0.2384;0.1899;5.385;62.200
52;2013-05-14 01:30:02;0.00;0.6;0.00;0.00;355.2;0.0006;0.0006;0.2384;0.1899;5.257;61.800
53;2013-05-14 01:45:02;0.00;0.6;0.19;2.23;353.8;0.0006;0.0006;0.2384;0.1899;5.719;61.300
54;2013-05-14 02:00:02;0.00;0.6;0.00;0.00;327.1;0.0006;0.0006;0.2384;0.1899;4.895;63.500
55;2013-05-14 02:15:02;0.00;0.6;0.00;0.00;249.9;0.0006;0.0006;0.2384;0.1899;4.869;63.600
56;2013-05-14 02:30:02;0.00;0.6;0.00;2.04;261.1;0.0006;0.0006;0.2384;0.1899;4.141;68.200
57;2013-05-14 02:45:02;0.00;0.6;0.00;0.00;217.6;0.0006;0.0006;0.2384;0.1899;3.906;68.800
58;2013-05-14 03:00:02;0.00;0.6;0.00;0.00;217.6;0.0006;0.0006;0.2379;0.1899;3.354;69.500
59;2013-05-14 03:15:02;0.00;0.6;0.00;0.00;217.6;0.0006;0.0006;0.2379;0.1899;3.142;71.300
60;2013-05-14 03:30:02;0.00;0.6;0.00;0.00;219.0;0.0006;0.0006;0.2379;0.1899;3.168;71.000
61;2013-05-14 03:45:02;0.00;0.6;0.00;0.00;242.9;0.0006;0.0006;0.2379;0.1899;2.797;71.700
62;2013-05-14 04:00:02;0.00;0.6;0.00;0.00;242.9;0.0006;0.0006;0.2373;0.1899;2.930;69.900
63;2013-05-14 04:15:02;0.00;0.6;0.93;2.60;242.9;0.0006;0.0006;0.2373;0.1899;2.557;72.300
64;2013-05-14 04:30:02;0.00;0.6;1.48;2.60;252.7;0.0006;0.0006;0.2373;0.1899;2.717;72.000
65;2013-05-14 04:45:02;0.00;1.9;0.93;1.67;255.5;0.0006;0.0006;0.2373;0.1899;2.557;74.400
66;2013-05-14 05:00:02;0.00;4.4;0.19;1.30;262.5;0.0006;0.0006;0.2373;0.1899;2.690;75.000
67;2013-05-14 05:15:02;0.00;8.1;0.00;0.00;262.5;0.0043;0.0006;0.2373;0.1899;2.584;75.900
68;2013-05-14 05:30:02;0.00;10.6;0.37;1.86;262.5;0.0079;0.0006;0.2373;0.1899;2.744;74.900
69;2013-05-14 05:45:02;0.00;13.1;0.74;1.67;255.5;0.0104;0.0006;0.2367;0.1899;2.503;75.600
70;2013-05-14 06:00:02;0.00;15.6;0.74;1.67;245.7;0.0128;0.0006;0.2367;0.1899;2.343;76.600
71;2013-05-14 06:15:02;0.00;209.4;0.00;0.00;251.3;0.0690;0.0079;0.2367;0.1899;4.194;76.100
72;2013-05-14 06:30:02;0.00;254.4;0.00;0.00;247.1;0.0885;0.0104;0.2367;0.1899;4.818;72.300
73;2013-05-14 06:45:02;0.00;299.4;0.00;0.00;233.1;0.1093;0.0165;0.2367;0.1899;4.792;70.600
74;2013-05-14 07:00:02;0.00;344.4;1.11;2.04;150.2;0.1300;0.0299;0.2361;0.1893;5.050;73.300
75;2013-05-14 07:15:02;0.00;390.6;0.56;2.04;113.7;0.1520;0.0519;0.2361;0.1893;5.745;68.900
76;2013-05-14 07:30:02;0.00;434.4;0.74;2.97;103.9;0.1752;0.0665;0.2361;0.1899;5.949;69.200
77;2013-05-14 07:45:02;0.00;479.4;0.74;2.78;134.8;0.1959;0.0787;0.2356;0.1899;6.179;69.600
78;2013-05-14 08:00:02;0.00;521.9;1.11;2.60;147.4;0.2179;0.0958;0.2350;0.1899;6.331;70.100
79;2013-05-14 08:15:02;0.00;564.4;2.04;3.90;171.3;0.2386;0.0800;0.2344;0.1899;6.484;72.900
80;2013-05-14 08:30:02;0.00;604.4;2.04;3.53;160.0;0.2594;0.0885;0.2339;0.1899;6.712;74.400
81;2013-05-14 08:45:02;0.00;641.9;2.23;3.90;158.6;0.2802;0.0848;0.2339;0.1893;6.940;73.000
82;2013-05-14 09:00:02;0.00;686.9;2.41;4.27;167.1;0.3021;0.1068;0.2333;0.1899;7.116;71.700
83;2013-05-14 09:15:02;0.00;715.6;2.41;4.08;174.1;0.3168;0.1215;0.2327;0.1893;7.645;71.200
84;2013-05-14 09:30:02;0.00;771.9;2.97;4.82;175.5;0.3436;0.1422;0.2321;0.1893;7.619;71.000
85;2013-05-14 09:45:02;0.00;804.4;2.60;4.08;165.7;0.3595;0.1324;0.2316;0.1893;8.319;69.200
86;2013-05-14 10:00:02;0.00;844.4;2.97;5.20;174.1;0.3790;0.1788;0.2316;0.1893;8.494;71.500
87;2013-05-14 10:15:02;0.00;879.4;2.97;4.64;165.7;0.3949;0.2106;0.2310;0.1893;8.767;69.700
88;2013-05-14 10:30:02;0.00;898.1;3.71;5.75;167.1;0.4059;0.2081;0.2310;0.1893;9.460;74.400
89;2013-05-14 10:45:02;0.00;921.9;2.78;5.38;171.3;0.4169;0.2362;0.2304;0.1893;9.756;67.900
90;2013-05-14 11:00:02;0.00;966.9;3.34;5.38;169.9;0.4376;0.1947;0.2299;0.1893;9.879;71.000
91;2013-05-14 11:15:02;0.00;986.9;2.78;5.20;169.9;0.4462;0.1324;0.2287;0.1893;10.149;69.600
92;2013-05-14 11:30:02;0.00;1,030.6;3.53;5.75;181.1;0.4645;0.0934;0.2276;0.1893;10.834;70.200
93;2013-05-14 11:45:02;0.00;285.6;3.71;5.75;175.5;0.1447;0.0385;0.2270;0.1893;10.638;68.900
94;2013-05-14 12:00:02;0.00;1,118.1;3.34;5.20;169.9;0.5023;0.1605;0.2264;0.1893;10.394;69.500
95;2013-05-14 12:15:02;0.00;1,166.9;3.34;5.94;186.7;0.5231;0.1569;0.2253;0.1887;11.224;66.500
96;2013-05-14 12:30:02;0.00;1,071.9;3.90;6.31;176.9;0.4865;0.1886;0.2247;0.1887;11.565;66.400
97;2013-05-14 12:45:02;0.00;1,050.6;3.90;5.75;178.3;0.4755;0.1825;0.2236;0.1887;11.759;64.300
98;2013-05-14 13:00:02;0.00;1,039.4;3.15;5.57;183.9;0.4706;0.1813;0.2230;0.1887;11.953;65.200
99;2013-05-14 13:15:02;0.00;1,078.1;3.34;5.57;190.9;0.4889;0.1532;0.2219;0.1887;12.413;59.000
100;2013-05-14 13:30:02;0.00;334.4;4.08;6.49;181.1;0.1581;0.0433;0.2213;0.1887;11.419;58.700
101;2013-05-14 13:45:02;0.00;311.9;3.53;5.57;174.1;0.1447;0.0397;0.2207;0.1887;10.834;60.900
102;2013-05-14 14:00:02;0.00;338.1;2.97;4.64;188.1;0.1581;0.0421;0.2207;0.1887;10.980;54.700
103;2013-05-14 14:15:02;0.00;479.4;1.67;4.82;213.4;0.2313;0.0641;0.2207;0.1887;12.171;55.900
104;2013-05-14 14:30:02;0.00;244.4;3.34;6.49;195.1;0.1166;0.0238;0.2201;0.1887;12.098;50.800
105;2013-05-14 14:45:02;0.00;275.6;4.27;6.86;192.3;0.1324;0.0287;0.2201;0.1887;11.807;52.400
106;2013-05-14 15:00:02;0.00;954.4;3.71;5.57;188.1;0.4218;0.0592;0.2196;0.1887;12.171;55.300
107;2013-05-14 15:15:02;0.00;321.9;4.45;6.68;195.1;0.1495;0.0323;0.2190;0.1887;11.467;53.100
108;2013-05-14 15:30:02;0.00;526.9;2.60;5.20;196.5;0.2386;0.0421;0.2190;0.1887;11.953;52.500
109;2013-05-14 15:45:02;0.00;273.1;3.53;6.49;202.2;0.1263;0.0250;0.2184;0.1887;11.467;53.300
110;2013-05-14 16:00:02;0.00;420.6;2.23;4.45;192.3;0.1886;0.0250;0.2179;0.1887;11.419;52.100
111;2013-05-14 16:15:02;0.00;246.9;2.41;5.57;193.7;0.1129;0.0201;0.2179;0.1887;11.127;54.800
112;2013-05-14 16:30:02;0.00;219.4;2.23;4.82;206.4;0.1019;0.0189;0.2179;0.1887;11.443;53.500
113;2013-05-14 16:45:02;0.00;346.9;2.60;4.64;203.6;0.1532;0.0189;0.2173;0.1887;11.224;52.400
114;2013-05-14 17:00:02;0.00;213.1;2.23;4.08;207.8;0.0983;0.0177;0.2173;0.1887;11.370;54.600
115;2013-05-14 17:15:02;0.00;496.9;2.97;5.38;205.0;0.2045;0.0116;0.2167;0.1887;12.001;50.600
116;2013-05-14 17:30:02;0.00;421.9;2.04;4.64;202.2;0.1691;0.0079;0.2161;0.1887;11.102;55.100
117;2013-05-14 17:45:02;0.00;88.1;2.78;4.27;199.4;0.0433;0.0055;0.2161;0.1881;10.492;59.100
118;2013-05-14 18:00:02;0.00;100.6;2.97;4.45;199.4;0.0494;0.0079;0.2161;0.1887;10.394;59.800
119;2013-05-14 18:15:02;0.00;95.6;2.60;5.20;199.4;0.0458;0.0055;0.2161;0.1887;10.124;63.500
120;2013-05-14 18:30:02;0.00;84.4;1.67;3.71;212.0;0.0397;0.0055;0.2161;0.1887;10.124;61.800
121;2013-05-14 18:45:02;0.00;66.9;1.67;3.71;220.4;0.0287;0.0031;0.2156;0.1887;10.026;60.800
122;2013-05-14 19:00:02;0.00;69.4;2.41;4.45;217.6;0.0250;0.0031;0.2156;0.1887;9.928;57.300
123;2013-05-14 19:15:02;0.00;39.4;1.30;4.64;209.2;0.0128;0.0006;0.2156;0.1887;9.361;64.200
124;2013-05-14 19:30:02;0.00;18.1;0.56;1.86;216.2;0.0043;0.0006;0.2150;0.1887;9.015;64.000
125;2013-05-14 19:45:02;0.00;3.1;1.48;3.53;217.6;0.0006;0.0006;0.2150;0.1887;8.344;70.000
126;2013-05-14 20:00:02;0.00;0.6;1.11;2.78;247.1;0.0006;0.0006;0.2150;0.1887;7.945;70.800
127;2013-05-14 20:15:02;0.00;0.6;1.11;2.60;247.1;0.0006;0.0006;0.2150;0.1887;7.695;72.300
128;2013-05-14 20:30:02;0.00;0.6;0.37;1.11;238.7;0.0006;0.0006;0.2150;0.1887;7.594;73.600
129;2013-05-14 20:45:02;0.00;0.6;0.00;0.00;276.6;0.0006;0.0006;0.2150;0.1887;7.469;74.200
130;2013-05-14 21:00:02;0.00;0.6;0.93;2.04;258.3;0.0006;0.0006;0.2150;0.1887;7.015;74.400
131;2013-05-14 21:15:02;0.00;0.6;0.00;1.86;268.1;0.0006;0.0006;0.2144;0.1887;6.661;75.400
132;2013-05-14 21:30:02;0.00;0.6;0.00;0.00;268.1;0.0006;0.0006;0.2144;0.1887;6.204;77.500
133;2013-05-14 21:45:02;0.00;0.6;0.00;0.00;256.9;0.0006;0.0006;0.2144;0.1887;5.796;78.400
134;2013-05-14 22:00:02;0.00;0.6;0.00;2.04;255.5;0.0006;0.0006;0.2144;0.1887;5.642;78.600
135;2013-05-14 22:15:02;0.00;0.6;0.19;1.48;259.7;0.0006;0.0006;0.2144;0.1887;5.642;80.600
136;2013-05-14 22:30:02;0.00;0.6;0.00;0.00;259.7;0.0006;0.0006;0.2144;0.1887;5.437;81.100
137;2013-05-14 22:45:02;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;0.2144;0.1887;5.076;83.100
138;2013-05-14 23:00:02;0.00;0.6;0.00;0.00;261.1;0.0006;0.0006;0.2144;0.1887;5.102;82.200
139;2013-05-14 23:15:02;0.00;0.6;0.00;0.00;263.9;0.0006;0.0006;0.2139;0.1887;4.792;84.100
140;2013-05-14 23:30:02;0.00;0.6;0.19;1.86;272.4;0.0006;0.0006;0.2139;0.1887;4.740;85.000
141;2013-05-14 23:45:02;0.00;0.6;0.37;1.67;259.7;0.0006;0.0006;0.2139;0.1887;4.141;86.400
142;2013-05-15 00:00:02;0.00;0.6;0.37;2.04;273.8;0.0006;0.0006;0.2139;0.1887;4.168;85.000
143;2013-05-15 00:15:02;0.00;0.6;0.19;1.86;261.1;0.0006;0.0006;0.2139;0.1887;4.246;88.100
144;2013-05-15 00:30:02;0.00;0.6;0.00;0.74;269.6;0.0006;0.0006;0.2139;0.1887;3.880;85.800
145;2013-05-15 00:45:02;0.00;0.6;0.37;2.04;247.1;0.0006;0.0006;0.2133;0.1887;4.350;87.600
146;2013-05-15 01:00:02;0.00;0.6;0.56;2.41;223.2;0.0006;0.0006;0.2133;0.1887;4.194;89.600
147;2013-05-15 01:15:02;0.00;0.6;0.74;2.60;327.1;0.0006;0.0006;0.2133;0.1887;4.037;88.700
148;2013-05-15 01:30:02;0.00;0.6;0.00;2.23;273.8;0.0006;0.0006;0.2133;0.1887;3.906;89.600
149;2013-05-15 01:45:02;0.00;0.6;1.48;3.15;221.8;0.0006;0.0006;0.2133;0.1887;4.089;91.700
150;2013-05-15 02:00:02;0.00;0.6;0.00;1.86;198.0;0.0006;0.0006;0.2127;0.1887;3.827;92.300
151;2013-05-15 02:15:02;0.00;0.6;0.00;0.00;196.5;0.0006;0.0006;0.2127;0.1887;3.827;92.400
152;2013-05-15 02:30:02;0.00;0.6;0.00;0.00;198.0;0.0006;0.0006;0.2127;0.1887;3.722;93.600
153;2013-05-15 02:45:02;0.00;0.6;0.00;0.00;199.4;0.0006;0.0006;0.2127;0.1887;3.617;93.400
154;2013-05-15 03:00:02;0.00;0.6;0.00;0.00;199.4;0.0006;0.0006;0.2127;0.1887;3.354;92.600
155;2013-05-15 03:15:02;0.00;0.6;0.00;0.00;213.4;0.0006;0.0006;0.2127;0.1881;3.485;94.100
156;2013-05-15 03:30:02;0.00;0.6;0.00;0.00;196.5;0.0006;0.0006;0.2127;0.1887;3.538;94.600
157;2013-05-15 03:45:02;0.00;0.6;0.00;0.00;190.9;0.0006;0.0006;0.2127;0.1887;3.564;94.100
158;2013-05-15 04:00:02;0.00;0.6;0.00;0.00;190.9;0.0006;0.0006;0.2127;0.1881;3.327;94.800
159;2013-05-15 04:15:02;0.00;0.6;0.19;1.67;322.9;0.0006;0.0006;0.2127;0.1887;3.354;93.600
160;2013-05-15 04:30:02;0.00;0.6;0.19;1.11;344.0;0.0006;0.0006;0.2127;0.1887;3.142;91.400
161;2013-05-15 04:45:02;0.00;1.9;0.00;1.30;282.2;0.0006;0.0006;0.2121;0.1881;2.930;91.500
162;2013-05-15 05:00:02;0.00;9.4;0.37;1.86;271.0;0.0018;0.0006;0.2121;0.1881;2.903;91.100
163;2013-05-15 05:15:02;0.00;20.6;0.00;0.00;265.3;0.0067;0.0006;0.2121;0.1881;2.690;92.700
164;2013-05-15 05:30:02;0.00;29.4;0.00;0.00;265.3;0.0128;0.0006;0.2121;0.1881;2.370;92.600
165;2013-05-15 05:45:02;0.00;44.4;1.30;3.71;327.1;0.0214;0.0018;0.2121;0.1881;3.009;91.100
166;2013-05-15 06:00:02;0.00;85.6;1.30;4.45;248.5;0.0385;0.0055;0.2121;0.1881;3.116;92.300
167;2013-05-15 06:15:02;0.00;194.4;0.74;1.67;185.3;0.0726;0.0104;0.2121;0.1881;3.433;93.100
168;2013-05-15 06:30:02;0.00;369.4;0.93;3.34;19.7;0.1276;0.0189;0.2116;0.1881;4.610;91.300
169;2013-05-15 06:45:02;0.00;149.4;2.78;4.45;195.1;0.0629;0.0140;0.2116;0.1881;4.011;94.400
170;2013-05-15 07:00:02;0.00;113.1;1.86;3.15;172.7;0.0470;0.0092;0.2116;0.1881;3.696;94.900
171;2013-05-15 07:15:02;0.00;179.4;0.37;2.41;116.5;0.0775;0.0165;0.2116;0.1881;4.272;91.800
172;2013-05-15 07:30:02;0.00;161.9;1.86;3.34;158.6;0.0677;0.0153;0.2116;0.1881;3.854;94.700
173;2013-05-15 07:45:02;0.00;173.1;0.93;3.15;178.3;0.0739;0.0165;0.2116;0.1881;4.194;95.700
174;2013-05-15 08:00:02;0.00;184.4;1.30;3.90;198.0;0.0787;0.0177;0.2116;0.1881;3.906;95.300
175;2013-05-15 08:15:02;0.00;240.6;1.48;3.15;185.3;0.1068;0.0262;0.2116;0.1881;4.168;95.000
176;2013-05-15 08:30:02;0.00;275.6;0.19;2.23;147.4;0.1227;0.0287;0.2116;0.1881;5.128;92.900
177;2013-05-15 08:45:02;0.00;331.9;1.48;4.27;181.1;0.1483;0.0348;0.2116;0.1881;5.334;95.400
178;2013-05-15 09:00:02;0.00;350.6;0.93;2.97;154.4;0.1593;0.0397;0.2116;0.1881;5.462;92.300
179;2013-05-15 09:15:02;0.00;850.6;0.93;4.45;181.1;0.3680;0.1190;0.2110;0.1881;6.889;91.800
180;2013-05-15 09:30:02;0.00;845.6;1.86;3.71;155.8;0.3693;0.1227;0.2104;0.1881;6.889;90.200
181;2013-05-15 09:45:02;0.00;460.6;2.23;4.45;190.9;0.2118;0.0629;0.2099;0.1881;7.970;84.200
182;2013-05-15 10:00:02;0.00;519.4;3.90;6.12;196.5;0.2228;0.0629;0.2093;0.1881;6.585;93.400
183;2013-05-15 10:15:02;0.00;571.9;3.15;5.57;179.7;0.2643;0.0775;0.2093;0.1876;6.940;90.100
184;2013-05-15 10:30:02;0.00;380.6;1.86;4.08;169.9;0.1752;0.0421;0.2093;0.1876;8.369;88.800
185;2013-05-15 10:45:02;0.00;465.6;1.67;3.71;77.2;0.2130;0.0580;0.2087;0.1881;11.029;75.300
186;2013-05-15 11:00:02;0.00;504.4;2.41;7.79;88.4;0.2289;0.0604;0.2076;0.1881;11.248;54.100
187;2013-05-15 11:15:02;0.00;770.6;3.71;7.79;8.4;0.3436;0.0958;0.2070;0.1876;10.222;54.300
188;2013-05-15 11:30:02;0.00;680.6;4.27;7.61;8.4;0.3070;0.0702;0.2064;0.1876;10.124;53.200
189;2013-05-15 11:45:02;0.00;566.9;3.34;7.42;8.4;0.2557;0.0653;0.2059;0.1876;10.712;52.200
190;2013-05-15 12:00:02;0.00;328.1;4.08;8.72;11.2;0.1471;0.0372;0.2053;0.1876;9.903;52.200
191;2013-05-15 12:15:02;0.00;400.6;3.15;7.24;16.8;0.1825;0.0494;0.2047;0.1876;10.100;51.800
192;2013-05-15 12:30:02;0.00;459.4;3.71;7.24;12.6;0.2118;0.0568;0.2041;0.1876;10.075;52.600
193;2013-05-15 12:45:02;0.00;313.1;3.53;6.68;16.8;0.1447;0.0360;0.2041;0.1870;10.026;55.100
194;2013-05-15 13:00:02;0.00;329.4;2.60;6.31;22.5;0.1532;0.0360;0.2036;0.1876;9.731;53.500
195;2013-05-15 13:15:02;0.00;213.1;3.34;6.86;19.7;0.0983;0.0238;0.2036;0.1876;9.756;54.000
196;2013-05-15 13:30:02;0.00;200.6;2.97;7.05;36.5;0.0934;0.0226;0.2030;0.1870;9.509;55.400
197;2013-05-15 13:45:02;0.00;201.9;3.34;6.49;15.4;0.0934;0.0238;0.2024;0.1876;9.386;55.000
198;2013-05-15 14:00:02;0.00;210.6;2.97;7.61;9.8;0.0983;0.0250;0.2024;0.1870;9.312;54.900
199;2013-05-15 14:15:02;0.00;269.4;2.97;8.72;8.4;0.1227;0.0323;0.2019;0.1876;9.558;57.000
200;2013-05-15 14:30:02;0.00;230.6;3.34;7.24;12.6;0.1056;0.0262;0.2019;0.1870;9.756;53.900
201;2013-05-15 14:45:02;0.00;299.4;2.78;7.42;18.3;0.1385;0.0372;0.2013;0.1870;9.903;54.400
202;2013-05-15 15:00:02;0.00;215.6;2.60;8.16;26.7;0.1019;0.0226;0.2007;0.1870;9.731;54.000
203;2013-05-15 15:15:02;0.00;284.4;1.86;5.01;84.2;0.1312;0.0311;0.2001;0.1870;11.224;52.200
204;2013-05-15 15:30:02;0.00;645.6;2.97;6.31;7.0;0.2875;0.0385;0.1996;0.1870;10.051;53.700
205;2013-05-15 15:45:02;0.00;179.4;3.15;7.98;110.9;0.0848;0.0189;0.1996;0.1870;9.435;54.500
206;2013-05-15 16:00:02;0.00;188.1;3.34;6.31;192.3;0.0897;0.0153;0.1996;0.1870;9.460;56.700
207;2013-05-15 16:15:02;0.00;168.1;3.71;8.53;164.3;0.0787;0.0165;0.1990;0.1870;9.361;52.500
208;2013-05-15 16:30:02;0.00;240.6;2.60;7.61;162.9;0.1117;0.0153;0.1990;0.1870;10.001;54.600
209;2013-05-15 16:45:02;0.00;179.4;2.78;7.61;8.4;0.0824;0.0140;0.1984;0.1870;9.386;54.600
210;2013-05-15 17:00:02;0.00;131.9;3.34;9.09;11.2;0.0616;0.0104;0.1984;0.1870;9.139;54.600
211;2013-05-15 17:15:02;0.00;156.9;2.41;7.24;35.1;0.0726;0.0128;0.1979;0.1870;8.990;54.900
