"Plot Title: Test Launch"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Voltage, V (SEN S/N: 2387796)";"Voltage, V (SEN S/N: 2387803)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: M1_water_content_5cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: M1_water_content_20cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)"
42;2012-10-12 00:30:01;0.00;0.6;0.00;0.00;88.4;0.0006;0.0006;0.2853;0.1996;5.024;98.200
43;2012-10-12 00:45:01;0.00;0.6;0.00;0.00;96.9;0.0006;0.0006;0.2853;0.1996;5.050;98.200
44;2012-10-12 01:00:01;0.00;0.6;0.00;0.00;185.3;0.0006;0.0006;0.2853;0.1996;4.947;98.200
45;2012-10-12 01:15:01;0.00;0.6;0.00;0.00;186.7;0.0006;0.0006;0.2853;0.1996;4.947;98.200
46;2012-10-12 01:30:01;0.00;0.6;0.00;0.00;186.7;0.0006;0.0006;0.2853;0.1996;4.921;98.200
47;2012-10-12 01:45:01;0.00;0.6;0.00;0.00;186.7;0.0006;0.0006;0.2847;0.1996;4.895;98.200
48;2012-10-12 02:00:01;0.00;0.6;0.00;0.00;186.7;0.0006;0.0006;0.2847;0.1996;4.792;98.300
49;2012-10-12 02:15:01;0.00;0.6;0.00;0.00;178.3;0.0006;0.0006;0.2847;0.1996;4.610;98.300
50;2012-10-12 02:30:01;0.00;0.6;0.00;0.00;57.6;0.0006;0.0006;0.2847;0.1996;4.610;98.200
51;2012-10-12 02:45:01;0.00;0.6;0.00;0.00;46.3;0.0006;0.0006;0.2847;0.1996;4.584;98.300
52;2012-10-12 03:00:01;0.00;0.6;0.00;0.00;283.6;0.0006;0.0006;0.2847;0.1996;4.506;98.300
53;2012-10-12 03:15:01;0.00;0.6;0.00;0.00;287.8;0.0006;0.0006;0.2847;0.1996;4.402;98.300
54;2012-10-12 03:30:01;0.00;0.6;0.00;0.00;342.6;0.0006;0.0006;0.2847;0.1996;4.168;98.100
55;2012-10-12 03:45:01;0.00;0.6;0.00;0.00;338.3;0.0006;0.0006;0.2847;0.1996;3.696;97.200
56;2012-10-12 04:00:01;0.00;0.6;0.00;0.19;248.5;0.0006;0.0006;0.2841;0.1996;3.617;97.200
57;2012-10-12 04:15:01;0.00;0.6;0.00;0.00;262.5;0.0006;0.0006;0.2841;0.1996;3.380;97.400
58;2012-10-12 04:30:01;0.00;0.6;0.00;0.00;282.2;0.0006;0.0006;0.2841;0.1996;3.354;97.500
59;2012-10-12 04:45:01;0.00;0.6;0.00;0.56;5.6;0.0006;0.0006;0.2841;0.1996;3.459;97.600
60;2012-10-12 05:00:01;0.00;0.6;0.00;0.00;1.4;0.0006;0.0006;0.2836;0.1996;3.775;96.600
61;2012-10-12 05:15:01;0.00;0.6;0.00;0.93;336.9;0.0006;0.0006;0.2836;0.1996;3.670;93.200
62;2012-10-12 05:30:01;0.00;0.6;0.00;0.00;290.6;0.0006;0.0006;0.2836;0.1996;3.380;92.300
63;2012-10-12 05:45:01;0.00;0.6;0.00;0.00;275.2;0.0006;0.0006;0.2836;0.1996;3.116;93.400
64;2012-10-12 06:00:01;0.00;0.6;0.00;0.00;272.4;0.0006;0.0006;0.2836;0.1996;3.221;93.400
65;2012-10-12 06:15:01;0.00;0.6;0.00;0.19;290.6;0.0006;0.0006;0.2836;0.1996;2.610;95.000
66;2012-10-12 06:30:01;0.00;1.9;0.00;0.00;329.9;0.0006;0.0006;0.2830;0.1996;3.221;93.300
67;2012-10-12 06:45:01;0.00;3.1;0.00;0.00;344.0;0.0006;0.0006;0.2830;0.1996;3.195;92.500
68;2012-10-12 07:00:01;0.00;5.6;0.00;0.00;304.7;0.0031;0.0006;0.2830;0.1996;3.591;90.500
69;2012-10-12 07:15:01;0.00;9.4;0.00;0.00;280.8;0.0067;0.0031;0.2824;0.1996;4.037;89.400
70;2012-10-12 07:30:01;0.00;10.6;0.00;0.00;311.7;0.0092;0.0043;0.2824;0.1996;3.221;92.600
71;2012-10-12 07:45:01;0.00;14.4;0.00;0.00;351.0;0.0116;0.0055;0.2824;0.1996;4.037;89.800
72;2012-10-12 08:00:01;0.00;19.4;0.00;0.19;352.4;0.0153;0.0079;0.2824;0.1996;4.168;89.000
73;2012-10-12 08:15:01;0.00;16.9;0.00;0.00;306.1;0.0140;0.0079;0.2824;0.1996;4.272;87.200
74;2012-10-12 08:30:01;0.00;15.6;0.00;0.00;289.2;0.0140;0.0079;0.2824;0.1996;4.324;85.600
75;2012-10-12 08:45:01;0.00;20.6;0.00;0.00;287.8;0.0177;0.0092;0.2818;0.1996;4.324;85.300
76;2012-10-12 09:00:01;0.00;381.9;0.00;0.00;254.1;0.1532;0.0958;0.2818;0.1996;4.895;88.100
77;2012-10-12 09:15:01;0.00;445.6;0.00;0.93;132.0;0.1825;0.1166;0.2818;0.1996;7.920;83.800
78;2012-10-12 09:30:01;0.00;494.4;0.19;1.86;85.6;0.2045;0.1202;0.2818;0.1996;8.767;78.000
79;2012-10-12 09:45:01;0.00;564.4;1.11;3.34;132.0;0.2362;0.1227;0.2818;0.1996;8.319;76.700
80;2012-10-12 10:00:01;0.00;309.4;1.67;3.15;124.9;0.1349;0.0751;0.2818;0.1996;7.419;77.700
81;2012-10-12 10:15:01;0.00;538.1;1.48;3.15;146.0;0.2313;0.1312;0.2818;0.1996;8.270;80.200
82;2012-10-12 10:30:01;0.00;559.4;1.48;3.34;141.8;0.2423;0.1617;0.2818;0.1996;8.220;79.200
83;2012-10-12 10:45:01;0.00;584.4;2.04;4.27;164.3;0.2533;0.1593;0.2818;0.1996;8.519;82.500
84;2012-10-12 11:00:01;0.00;618.1;2.97;4.82;169.9;0.2692;0.1678;0.2813;0.1996;8.519;80.400
85;2012-10-12 11:15:01;0.00;728.1;2.23;4.08;162.9;0.3143;0.2155;0.2813;0.1996;9.361;78.400
86;2012-10-12 11:30:01;0.00;814.4;3.34;5.38;171.3;0.3497;0.2386;0.2813;0.1996;9.336;81.800
87;2012-10-12 11:45:01;0.00;441.9;3.15;5.57;172.7;0.1947;0.1312;0.2813;0.1990;8.593;84.900
88;2012-10-12 12:00:01;0.00;329.4;2.04;4.08;174.1;0.1447;0.0958;0.2818;0.1990;9.213;82.000
89;2012-10-12 12:15:01;0.00;233.1;2.04;3.53;168.5;0.1031;0.0677;0.2818;0.1990;8.170;86.500
90;2012-10-12 12:30:01;0.00;250.6;2.60;3.71;192.3;0.1105;0.0739;0.2818;0.1990;7.720;88.900
91;2012-10-12 12:45:01;0.00;261.9;1.48;2.97;171.3;0.1166;0.0763;0.2818;0.1990;8.469;89.100
92;2012-10-12 13:00:01;0.00;275.6;0.74;3.15;178.3;0.1227;0.0812;0.2818;0.1990;8.319;89.500
93;2012-10-12 13:15:01;0.00;243.1;0.93;3.15;182.5;0.1080;0.0726;0.2818;0.1996;8.070;90.500
94;2012-10-12 13:30:01;0.00;114.4;0.19;2.41;185.3;0.0494;0.0323;0.2818;0.1990;7.820;91.000
95;2012-10-12 13:45:01;0.00;130.6;0.00;0.00;188.1;0.0555;0.0372;0.2818;0.1990;7.645;91.800
96;2012-10-12 14:00:01;0.00;126.9;0.00;0.00;188.1;0.0555;0.0372;0.2818;0.1990;7.820;90.100
97;2012-10-12 14:15:01;0.00;93.1;0.00;0.00;188.1;0.0409;0.0250;0.2818;0.1990;8.095;86.800
98;2012-10-12 14:30:01;0.00;51.9;0.00;0.74;188.1;0.0214;0.0128;0.2818;0.1990;7.544;90.200
99;2012-10-12 14:45:01;0.00;50.6;0.00;0.56;182.5;0.0201;0.0128;0.2818;0.1990;6.990;92.300
100;2012-10-12 15:00:01;0.20;94.4;0.00;0.56;181.1;0.0397;0.0262;0.2818;0.1990;7.343;89.100
101;2012-10-12 15:15:01;0.00;98.1;0.00;0.00;174.1;0.0409;0.0287;0.2818;0.1990;7.368;92.800
102;2012-10-12 15:30:01;0.00;68.1;0.00;0.00;18.3;0.0287;0.0189;0.2818;0.1990;7.116;90.600
103;2012-10-12 15:45:01;0.00;71.9;0.00;0.00;16.8;0.0287;0.0177;0.2818;0.1990;7.142;94.100
104;2012-10-12 16:00:01;0.00;111.9;0.00;0.00;202.2;0.0458;0.0287;0.2813;0.1990;6.661;96.300
105;2012-10-12 16:15:01;0.00;90.6;0.00;0.00;189.5;0.0372;0.0226;0.2813;0.1990;6.737;95.700
106;2012-10-12 16:30:01;0.00;56.9;0.00;1.48;190.9;0.0226;0.0140;0.2813;0.1996;6.889;93.000
107;2012-10-12 16:45:01;0.00;78.1;0.00;2.23;198.0;0.0287;0.0189;0.2818;0.1996;7.268;89.000
108;2012-10-12 17:00:01;0.00;18.1;0.00;1.11;240.1;0.0055;0.0031;0.2813;0.1996;7.041;87.400
109;2012-10-12 17:15:01;1.00;4.4;0.56;4.45;221.8;0.0006;0.0006;0.2813;0.1990;6.051;92.900
110;2012-10-12 17:30:01;0.60;0.6;0.74;3.90;16.8;0.0006;0.0006;0.2813;0.1996;5.334;92.900
111;2012-10-12 17:45:01;0.00;0.6;0.00;0.00;327.1;0.0006;0.0006;0.2813;0.1990;5.719;90.800
112;2012-10-12 18:00:01;0.00;0.6;0.56;5.57;237.3;0.0006;0.0006;0.2818;0.1996;6.281;83.000
113;2012-10-12 18:15:01;0.20;0.6;2.04;7.79;273.8;0.0006;0.0006;0.2824;0.1990;5.257;86.600
114;2012-10-12 18:30:01;0.00;0.6;1.67;5.20;294.8;0.0006;0.0006;0.2830;0.1996;4.947;90.400
115;2012-10-12 18:45:01;0.00;0.6;3.15;5.38;227.4;0.0006;0.0006;0.2836;0.1996;4.973;91.300
116;2012-10-12 19:00:01;0.00;0.6;2.04;4.45;242.9;0.0006;0.0006;0.2841;0.1996;4.999;91.300
117;2012-10-12 19:15:01;0.00;0.6;0.00;0.00;190.9;0.0006;0.0006;0.2841;0.1996;4.818;92.600
118;2012-10-12 19:30:01;0.00;0.6;0.00;0.00;230.2;0.0006;0.0006;0.2847;0.1996;4.999;91.200
119;2012-10-12 19:45:01;0.00;0.6;0.19;1.67;129.2;0.0006;0.0006;0.2847;0.1996;4.454;94.500
120;2012-10-12 20:00:01;0.00;0.6;0.56;2.97;185.3;0.0006;0.0006;0.2853;0.1996;4.454;95.000
121;2012-10-12 20:15:01;0.00;0.6;0.00;0.56;196.5;0.0006;0.0006;0.2853;0.1996;4.792;90.700
122;2012-10-12 20:30:01;0.00;0.6;0.19;2.41;278.0;0.0006;0.0006;0.2853;0.1996;4.662;90.700
123;2012-10-12 20:45:01;0.00;0.6;0.00;2.23;307.5;0.0006;0.0006;0.2853;0.1996;4.324;93.200
124;2012-10-12 21:00:01;0.00;0.6;0.19;1.86;0.0;0.0006;0.0006;0.2858;0.1996;4.220;92.300
125;2012-10-12 21:15:01;0.00;0.6;1.11;2.97;351.0;0.0006;0.0006;0.2858;0.1996;4.688;89.400
126;2012-10-12 21:30:01;0.00;0.6;0.00;0.93;339.7;0.0006;0.0006;0.2858;0.1996;4.558;90.200
127;2012-10-12 21:45:01;0.00;0.6;1.30;2.78;286.4;0.0006;0.0006;0.2858;0.1996;4.766;86.700
128;2012-10-12 22:00:01;0.00;0.6;0.00;0.74;294.8;0.0006;0.0006;0.2858;0.1996;4.089;89.700
129;2012-10-12 22:15:01;0.00;0.6;0.37;1.86;335.5;0.0006;0.0006;0.2858;0.1996;4.037;88.500
130;2012-10-12 22:30:01;0.00;0.6;0.56;2.60;339.7;0.0006;0.0006;0.2858;0.1996;4.402;86.500
131;2012-10-12 22:45:01;0.00;0.6;0.93;2.41;272.4;0.0006;0.0006;0.2853;0.1996;3.801;87.100
132;2012-10-12 23:00:01;0.00;0.6;1.30;2.78;265.3;0.0006;0.0006;0.2853;0.1996;3.801;87.200
133;2012-10-12 23:15:01;0.00;0.6;0.93;2.97;285.0;0.0006;0.0006;0.2858;0.1996;3.617;87.300
134;2012-10-12 23:30:01;0.00;0.6;0.00;1.11;314.5;0.0006;0.0006;0.2853;0.1996;2.983;89.800
135;2012-10-12 23:45:01;0.00;0.6;0.00;0.00;313.1;0.0006;0.0006;0.2853;0.1996;2.770;90.100
136;2012-10-13 00:00:01;0.00;0.6;0.00;0.00;306.1;0.0006;0.0006;0.2853;0.1996;3.036;88.900
137;2012-10-13 00:15:01;0.00;0.6;0.74;1.67;324.3;0.0006;0.0006;0.2853;0.1996;3.063;88.700
138;2012-10-13 00:30:01;0.00;0.6;0.00;0.00;335.5;0.0006;0.0006;0.2853;0.1996;3.301;86.000
139;2012-10-13 00:45:01;0.00;0.6;0.74;2.41;334.1;0.0006;0.0006;0.2853;0.1996;3.327;85.500
140;2012-10-13 01:00:01;0.00;0.6;0.56;1.67;307.5;0.0006;0.0006;0.2853;0.1996;3.538;83.800
141;2012-10-13 01:15:01;0.00;0.6;0.00;0.00;299.0;0.0006;0.0006;0.2853;0.1996;3.301;81.800
142;2012-10-13 01:30:01;0.00;0.6;0.19;1.30;304.7;0.0006;0.0006;0.2853;0.1996;3.036;84.100
143;2012-10-13 01:45:01;0.00;0.6;0.00;0.00;303.2;0.0006;0.0006;0.2847;0.1996;2.903;83.900
144;2012-10-13 02:00:01;0.00;0.6;0.00;0.19;317.3;0.0006;0.0006;0.2847;0.1996;2.717;84.600
145;2012-10-13 02:15:01;0.00;0.6;0.19;2.04;339.7;0.0006;0.0006;0.2847;0.1996;2.877;83.100
146;2012-10-13 02:30:01;0.00;0.6;0.37;2.41;325.7;0.0006;0.0006;0.2847;0.1996;2.370;85.500
147;2012-10-13 02:45:01;0.00;0.6;0.19;2.41;329.9;0.0006;0.0006;0.2847;0.1996;2.343;83.500
148;2012-10-13 03:00:01;0.00;0.6;0.56;2.23;334.1;0.0006;0.0006;0.2847;0.1996;2.503;81.300
149;2012-10-13 03:15:01;0.00;0.6;0.19;2.04;335.5;0.0006;0.0006;0.2847;0.1996;2.717;78.400
150;2012-10-13 03:30:01;0.00;0.6;0.37;1.86;321.5;0.0006;0.0006;0.2841;0.1996;2.021;80.000
151;2012-10-13 03:45:01;0.00;0.6;0.00;1.67;306.1;0.0006;0.0006;0.2841;0.1996;2.530;76.800
152;2012-10-13 04:00:01;0.00;0.6;0.19;1.11;294.8;0.0006;0.0006;0.2841;0.1996;2.074;80.900
153;2012-10-13 04:15:01;0.00;0.6;0.19;1.30;306.1;0.0006;0.0006;0.2841;0.1996;1.805;81.000
154;2012-10-13 04:30:01;0.00;0.6;0.19;1.48;335.5;0.0006;0.0006;0.2841;0.1996;1.940;78.000
155;2012-10-13 04:45:01;0.00;0.6;0.00;0.00;345.4;0.0006;0.0006;0.2841;0.1996;2.477;72.900
156;2012-10-13 05:00:01;0.00;0.6;0.00;0.93;339.7;0.0006;0.0006;0.2841;0.1996;2.316;73.000
157;2012-10-13 05:15:01;0.00;0.6;0.19;2.23;327.1;0.0006;0.0006;0.2841;0.1996;2.047;79.100
158;2012-10-13 05:30:01;0.00;0.6;0.00;1.48;308.9;0.0006;0.0006;0.2836;0.1996;1.967;74.900
159;2012-10-13 05:45:01;0.00;0.6;0.00;1.86;315.9;0.0006;0.0006;0.2836;0.1996;2.262;70.400
160;2012-10-13 06:00:01;0.00;0.6;0.00;0.00;300.4;0.0006;0.0006;0.2836;0.1996;2.396;66.700
161;2012-10-13 06:15:01;0.00;0.6;0.00;1.30;310.3;0.0006;0.0006;0.2836;0.1996;1.697;71.800
162;2012-10-13 06:30:01;0.00;1.9;0.19;2.04;324.3;0.0006;0.0006;0.2830;0.1996;2.101;68.100
163;2012-10-13 06:45:01;0.00;5.6;0.56;1.48;341.2;0.0018;0.0006;0.2830;0.1996;1.588;71.800
164;2012-10-13 07:00:01;0.00;9.4;0.19;2.23;321.5;0.0055;0.0018;0.2830;0.1996;1.697;71.100
165;2012-10-13 07:15:01;0.00;11.9;0.00;0.00;318.7;0.0092;0.0043;0.2830;0.1996;1.778;72.800
166;2012-10-13 07:30:01;0.00;14.4;0.00;0.19;273.8;0.0116;0.0055;0.2830;0.1996;2.477;67.000
167;2012-10-13 07:45:01;0.00;16.9;0.00;0.00;280.8;0.0140;0.0067;0.2830;0.1996;2.396;68.100
168;2012-10-13 08:00:01;0.00;18.1;0.00;0.00;297.6;0.0153;0.0079;0.2830;0.1996;1.615;72.700
169;2012-10-13 08:15:01;0.00;21.9;0.37;0.93;315.9;0.0177;0.0104;0.2830;0.1996;2.182;70.100
170;2012-10-13 08:30:01;0.00;31.9;0.74;1.48;322.9;0.0226;0.0128;0.2824;0.1996;2.343;70.900
171;2012-10-13 08:45:01;0.00;41.9;0.93;2.97;1.4;0.0275;0.0165;0.2824;0.1996;3.036;66.900
172;2012-10-13 09:00:01;0.00;323.1;0.37;1.30;283.6;0.1276;0.0836;0.2824;0.1996;3.485;66.900
173;2012-10-13 09:15:01;0.00;466.9;0.00;0.19;144.6;0.1837;0.1227;0.2824;0.1996;6.255;62.300
174;2012-10-13 09:30:01;0.00;415.6;1.30;2.41;143.2;0.1678;0.1019;0.2824;0.1996;5.642;72.400
175;2012-10-13 09:45:01;0.00;365.6;1.11;2.23;122.1;0.1520;0.0861;0.2824;0.1996;5.975;71.200
176;2012-10-13 10:00:01;0.00;315.6;1.48;3.53;155.8;0.1337;0.0763;0.2824;0.1996;5.205;72.900
177;2012-10-13 10:15:01;0.00;363.1;1.48;3.15;171.3;0.1532;0.0934;0.2824;0.2001;4.714;79.200
178;2012-10-13 10:30:01;0.00;538.1;2.23;3.53;171.3;0.2264;0.1532;0.2824;0.1996;5.462;81.200
179;2012-10-13 10:45:01;0.00;654.4;1.67;3.15;136.2;0.2765;0.1727;0.2824;0.1996;6.204;80.300
180;2012-10-13 11:00:01;0.00;664.4;2.41;4.64;160.0;0.2802;0.1837;0.2824;0.1996;6.357;80.400
181;2012-10-13 11:15:01;0.00;513.1;2.23;4.45;162.9;0.2203;0.1447;0.2824;0.1996;6.458;79.900
182;2012-10-13 11:30:01;0.00;288.1;2.78;4.45;168.5;0.1300;0.0848;0.2824;0.1996;6.382;80.000
183;2012-10-13 11:45:01;0.00;626.9;3.15;5.20;171.3;0.2679;0.1862;0.2824;0.1996;6.204;80.600
184;2012-10-13 12:00:01;0.00;300.6;3.71;6.12;186.7;0.1349;0.0873;0.2830;0.1996;5.668;83.000
185;2012-10-13 12:15:01;0.00;574.4;3.15;5.01;182.5;0.2484;0.1666;0.2830;0.1996;6.458;83.400
186;2012-10-13 12:30:01;0.00;719.4;2.78;5.01;189.5;0.3070;0.2045;0.2830;0.1996;7.116;81.700
187;2012-10-13 12:45:01;0.00;650.6;2.78;4.64;178.3;0.2753;0.1740;0.2830;0.1996;6.611;84.100
188;2012-10-13 13:00:01;0.00;680.6;2.78;5.01;164.3;0.2863;0.1801;0.2830;0.1996;7.544;83.400
189;2012-10-13 13:15:01;0.00;375.6;2.78;4.82;169.9;0.1678;0.1056;0.2830;0.1996;5.898;88.800
190;2012-10-13 13:30:01;0.00;555.6;2.78;5.57;188.1;0.2374;0.1532;0.2830;0.1996;6.965;88.400
191;2012-10-13 13:45:01;0.00;586.9;2.78;4.82;181.1;0.2460;0.1654;0.2830;0.1996;6.839;88.000
192;2012-10-13 14:00:01;0.00;231.9;2.78;4.82;169.9;0.0995;0.0629;0.2830;0.1996;5.796;88.900
193;2012-10-13 14:15:01;0.00;205.6;1.48;3.34;153.0;0.0873;0.0543;0.2830;0.1990;6.179;88.500
194;2012-10-13 14:30:01;0.00;274.4;0.93;2.97;127.8;0.1178;0.0714;0.2836;0.1990;6.408;89.600
195;2012-10-13 14:45:01;0.00;480.6;2.23;3.90;172.7;0.1935;0.1080;0.2836;0.1996;6.458;88.900
196;2012-10-13 15:00:01;0.00;175.6;2.04;3.71;183.9;0.0739;0.0470;0.2836;0.1990;5.719;92.700
197;2012-10-13 15:15:01;0.00;171.9;2.04;3.53;176.9;0.0677;0.0458;0.2836;0.1990;5.076;95.100
198;2012-10-13 15:30:01;0.00;194.4;0.93;3.90;192.3;0.0751;0.0482;0.2836;0.1990;5.102;95.400
199;2012-10-13 15:45:01;0.00;109.4;1.30;3.53;189.5;0.0409;0.0250;0.2830;0.1990;5.050;95.700
200;2012-10-13 16:00:01;0.00;60.6;0.19;2.78;200.8;0.0214;0.0128;0.2830;0.1996;4.610;96.200
201;2012-10-13 16:15:01;0.00;40.6;0.00;0.19;199.4;0.0153;0.0092;0.2830;0.1996;4.610;96.600
202;2012-10-13 16:30:01;0.00;69.4;0.00;0.00;188.1;0.0262;0.0153;0.2830;0.1996;4.480;96.800
203;2012-10-13 16:45:01;0.00;51.9;0.00;0.00;112.3;0.0201;0.0104;0.2830;0.1996;4.714;96.900
204;2012-10-13 17:00:01;0.00;35.6;0.00;0.19;42.1;0.0128;0.0067;0.2830;0.1996;4.662;96.300
205;2012-10-13 17:15:01;0.00;6.9;0.00;0.19;251.3;0.0006;0.0006;0.2830;0.1996;4.402;96.800
206;2012-10-13 17:30:01;0.00;4.4;0.00;0.19;189.5;0.0006;0.0006;0.2830;0.1996;4.376;97.100
207;2012-10-13 17:45:01;0.00;0.6;0.00;2.60;193.7;0.0006;0.0006;0.2830;0.1996;4.220;97.100
208;2012-10-13 18:00:01;0.00;0.6;0.00;2.60;192.3;0.0006;0.0006;0.2824;0.1996;4.115;97.400
209;2012-10-13 18:15:01;0.00;0.6;0.00;0.00;182.5;0.0006;0.0006;0.2824;0.1996;4.089;97.500
210;2012-10-13 18:30:01;0.00;0.6;0.00;0.00;183.9;0.0006;0.0006;0.2824;0.1996;4.115;97.500
211;2012-10-13 18:45:01;0.00;0.6;0.00;0.00;190.9;0.0006;0.0006;0.2818;0.1996;3.985;97.600
212;2012-10-13 19:00:01;0.00;0.6;0.00;0.00;190.9;0.0006;0.0006;0.2818;0.1996;4.037;97.600
