"TOA5","CR1000","CR1000","E9189","CR1000.Std.27.04","CPU:M1&S2 - LTER Catchment station - 160616.cr1","57598","MeteoVal"
"TIMESTAMP","RECORD","BattV_Avg","T_Log_Avg","T_Air_Avg","T_Air_Std","RH","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_SmplsF_Tot","Wind_Diag1F_Tot","Wind_Diag2F_Tot","Wind_Diag4F_Tot","Wind_Diag8F_Tot","Wind_Diag9F_Tot","Wind_Diag10F_Tot","Wind_NNDF_Tot","Tip_Precip_Tot","SWC_A_02_Avg","SWC_A_02_Std","SWC_ST_A_02_Avg","SWC_ST_A_02_Std","SWC_A_05_Avg","SWC_A_05_Std","SWC_ST_A_05_Avg","SWC_ST_A_05_Std","SWC_A_20_Avg","SWC_A_20_Std","SWC_ST_A_20_Avg","SWC_ST_A_20_Std","SWP_A_05_Avg","SWP_A_05_Std","SWP_ST_A_05_Avg","SWP_ST_A_05_Std","SWP_A_20_Avg","SWP_A_20_Std","SWP_ST_A_20_Avg","SWP_ST_A_20_Std","SR_Sw_Avg","SR_Sw_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","degrees","meters/second","meters/second","meters/second","","","","","","","","","mm/15min","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","kPa","Deg C","Deg C","kPa","kPa","Deg C","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Avg","Std","Smp","Smp","Avg","Max","Std","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2017-10-06 18:45:00",44661,13.15,3.647,3.329,0.178,63.87,215,3.527,7.37,1.649,15,0,0,0,0,0,0,0,0,0.2686,0,9.82,0.075,0.306,0,11.22,0.053,0.2642,0,11.02,0.013,-11.22,0.337,11.62,0.065,-17.78,0.054,11.3,0,2501,94.4,0,0,0,0
"2017-10-06 19:00:00",44662,13.12,3.344,1.903,0.583,76.41,167,4.843,6.71,1.396,15,0,0,0,0,0,0,0,0,0.2686,0,9.57,0.07,0.306,0,11.03,0.049,0.2642,0,11.03,0.014,-11.21,0.296,11.43,0.06,-17.77,0.06,11.3,0,2954,165.6,0,0,0,0
"2017-10-06 19:15:00",44663,13.1,2.912,1.326,0.152,80,214,3.754,5.14,0.707,15,0,0,0,0,0,0,0,0,0.2686,0,9.32,0.065,0.3058,0,10.86,0.055,0.2638267,0,11.02,0.018,-11.43,0.349,11.25,0.05,-17.83,0.07,11.31,0.025,3243,29.57,0,0,0,0
"2017-10-06 19:30:00",44664,13.09,2.522,1.228,0.167,74.95,204,5.789,8.25,1.424,15,0,0,0,0,0,0,0,0,0.2684067,0,9.08,0.075,0.3054,0,10.69,0.047,0.2635,0,11.02,0.011,-11.71,0.242,11.07,0.057,-17.79,0.077,11.4,0,3322,41.34,0,0,0,0
"2017-10-06 19:45:00",44665,13.08,2.208,1.245,0.139,72.07,196,4.533,6.62,1.075,15,0,0,0,0,0,0,0,0,0.268,0,8.84,0.071,0.3054,0,10.52,0.051,0.2635,0,11,0.013,-11.87,0.044,10.9,0.063,-17.79,0.034,11.4,0,3290,29.32,0,0,0,0
"2017-10-06 20:00:00",44666,13.07,1.929,1.11,0.271,77.48,240,3.765,7.62,1.969,15,0,0,0,0,0,0,0,0,0.268,0,8.61,0.064,0.3054,0,10.36,0.048,0.2635,0,11,0.013,-11.79,0.272,10.74,0.049,-17.79,0.044,11.4,0,3359,75.76,0,0,0,0
"2017-10-06 20:15:00",44667,13.07,1.684,1.271,0.312,65.17,250,2.644,6.84,1.905,15,0,0,0,0,0,0,0,0,0.268,0,8.41,0.059,0.3054,0,10.2,0.049,0.2635,0,10.97,0.014,-11.23,0.267,10.55,0.05,-17.85,0.088,11.4,0,3178,83.8,0,0,0,0
"2017-10-06 20:30:00",44668,13.06,1.533,2.126,0.276,46.34,56,2.952,5.68,1.71,15,0,0,0,0,0,0,0,0,0.268,0,8.23,0.048,0.3054,0,10.05,0.038,0.2635,0,10.96,0.017,-11.33,0.289,10.4,0.063,-17.85,0.05,11.4,0,2663,214.7,0,0,0.113,0.424
"2017-10-06 20:45:00",44669,13.05,1.418,1.353,0.543,63.1,195,1.953,5.64,1.57,15,0,0,0,0,0,0,0,0,0.268,0,8.06,0.05,0.3048,0,9.91,0.042,0.2635,0,10.93,0.011,-11.53,0.357,10.25,0.05,-17.81,0.05,11.4,0,2557,161,0,0,0,0
"2017-10-06 21:00:00",44670,13.04,1.232,1.811,0.612,53.17,302,1.95,4.95,0.985,15,0,0,0,0,0,0,0,0,0.268,0,7.902,0.05,0.3048,0,9.77,0.045,0.2635,0,10.91,0.019,-11.83,0.318,10.06,0.071,-17.85,0.131,11.4,0,2550,158,0,0,0.113,0.424
"2017-10-06 21:15:00",44671,13.04,1.16,2.251,0.283,51.67,354,3.14,9.28,2.289,15,0,0,0,0,0,0,0,0,0.268,0,7.736,0.044,0.3048,0,9.63,0.038,0.2635,0,10.88,0.012,-12,0,9.91,0.057,-17.83,0.044,11.36,0.049,2295,69.31,0,0,0.227,0.578
"2017-10-06 21:30:00",44672,13.03,1.148,2.409,0.339,46.91,135,2.115,3.71,0.878,15,0,0,0,0,0,0,0,0,0.268,0,7.592,0.046,0.3048,0,9.49,0.034,0.2635,0,10.85,0.017,-12,0,9.74,0.049,-17.85,0.062,11.3,0,2205,35.36,0,0,0.227,0.578
"2017-10-06 21:45:00",44673,13.03,1.166,2.813,0.136,50.21,172,1.673,3.68,0.949,15,0,0,0,0,0,0,0,0,0.2678466,0,7.445,0.044,0.3046133,0,9.34,0.04,0.2635,0,10.82,0.015,-11.45,0.332,9.59,0.044,-17.87,0.07,11.3,0,2153,11.64,0,0,0.567,0.801
"2017-10-06 22:00:00",44674,13.02,1.205,2.751,0.254,48,103,2.432,5.78,1.438,15,0,0,0,0,0,0,0,0,0.2674,0,7.317,0.033,0.3041733,0,9.21,0.041,0.2635,0,10.78,0.021,-11.29,0.034,9.47,0.047,-17.85,0.05,11.3,0,2212,17.37,0,0,0.567,0.801
"2017-10-06 22:15:00",44675,13.02,1.265,3.141,0.07,47.83,146,1.4,2.92,0.839,15,0,0,0,0,0,0,0,0,0.2674,0,7.205,0.036,0.3042,0,9.09,0.034,0.2635,0,10.74,0.019,-11.35,0.2,9.34,0.049,-17.89,0.05,11.3,0,2185,7.417,0,0,0.567,0.801
"2017-10-06 22:30:00",44676,13.01,1.346,3.114,0.137,47.56,208,1.827,6.1,1.489,15,0,0,0,0,0,0,0,0,0.2674,0,7.099,0.032,0.3042,0,8.96,0.041,0.2628067,0,10.71,0.023,-11.57,0.377,9.22,0.04,-17.89,0.057,11.3,0,2160,11.53,0,0,0.227,0.578
"2017-10-06 22:45:00",44677,13.01,1.364,2.819,0.147,51.13,113,1.263,3.45,0.754,15,0,0,0,0,0,0,0,0,0.2674,0,7.007,0.033,0.3042,0,8.86,0.038,0.2628067,0,10.68,0.014,-11.41,0.272,9.11,0.025,-17.89,0.072,11.29,0.025,2215,21.11,0,0,0.453,0.752
"2017-10-06 23:00:00",44678,13.01,1.36,3.133,0.136,47.26,243,2.528,3.79,0.798,15,0,0,0,0,0,0,0,0,0.2674,0,6.901,0.027,0.3042,0,8.75,0.039,0.2628067,0,10.64,0.014,-11.83,0.377,8.99,0.034,-17.9,0.037,11.2,0,2170,30.85,0,0,0.793,0.848
"2017-10-06 23:15:00",44679,13,1.448,3.459,0.084,47.29,45,2.145,5.17,1.056,15,0,0,0,0,0,0,0,0,0.2674,0,6.815,0.034,0.3036866,0,8.64,0.035,0.2628267,0,10.59,0.019,-11.92,0.347,8.89,0.034,-17.91,0.05,11.2,0,2115,10.99,0,0,1.02,0.833
"2017-10-06 23:30:00",44680,13.01,1.606,3.565,0.041,48.24,316,2.001,5.25,1.464,15,0,0,0,0,0,0,0,0,0.2674,0,6.73,0.015,0.3035,0,8.55,0.035,0.2628533,0,10.56,0.019,-12.11,0.221,8.79,0.034,-17.93,0.057,11.2,0,2100,12.13,0,0,0.453,0.752
"2017-10-06 23:45:00",44681,13,1.713,3.405,0.065,46.57,202,1.535,4.51,1.103,15,0,0,0,0,0,0,0,0,0.2674,0,6.666,0.023,0.3035133,0,8.46,0.026,0.2628333,0,10.53,0.021,-12.14,0.199,8.7,0,-17.95,0.081,11.2,0,2103,11.19,0,0,0.34,0.68
"2017-10-07 00:00:00",44682,13,1.774,3.406,0.069,47.12,259,1.732,3.26,0.894,15,0,0,0,0,0,0,0,0,0.2673067,0,6.612,0.021,0.3035333,0,8.39,0.031,0.26286,0,10.49,0.018,-12.09,0.272,8.6,0,-17.95,0.072,11.13,0.047,2112,6.313,0,0,0.453,0.752
"2017-10-07 00:15:00",44683,13,1.826,3.365,0.045,48.17,137,1.93,4.83,1.18,15,0,0,0,0,0,0,0,0,0.2667,0,6.556,0.023,0.3035533,0,8.32,0.031,0.2628933,0,10.44,0.022,-11.77,0.399,8.53,0.044,-18,0.103,11.1,0,2119,19.67,0,0,0.68,0.833
"2017-10-07 00:30:00",44684,12.99,1.823,3.172,0.054,47.8,232,1.537,3.41,0.866,15,0,0,0,0,0,0,0,0,0.2667133,0,6.497,0.033,0.30358,0,8.24,0.034,0.2626666,0,10.4,0.017,-11.83,0.399,8.45,0.05,-17.93,0.044,11.1,0,2154,13.38,0,0,0.567,0.801
"2017-10-07 00:45:00",44685,12.99,1.746,3.137,0.086,46.07,235,1.7,3.94,1.129,15,0,0,0,0,0,0,0,0,0.2667133,0,6.431,0.028,0.30322,0,8.18,0.026,0.2622,0,10.36,0.023,-11.67,0.373,8.4,0,-17.95,0.062,11.09,0.034,2134,12.82,0,0,0.567,0.801
"2017-10-07 01:00:00",44686,12.98,1.707,3.176,0.089,48.44,322,2.439,5.42,1.279,15,0,0,0,0,0,0,0,0,0.2667133,0,6.353,0.025,0.3029,0,8.1,0.032,0.2622,0,10.33,0.03,-11.77,0.324,8.3,0,-17.97,0.044,11,0,2117,11.63,0,0,0.453,0.752
"2017-10-07 01:15:00",44687,12.98,1.692,3.325,0.11,46.2,305,2.263,6.49,1.685,15,0,0,0,0,0,0,0,0,0.26674,0,6.269,0.03,0.3029,0,8.03,0.025,0.2622,0,10.28,0.018,-12.21,0.093,8.25,0.05,-18.01,0.072,11,0,2088,34.08,0,0,0.567,0.801
"2017-10-07 01:30:00",44688,12.97,1.701,3.248,0.08,50.69,255,2.091,6.13,1.495,15,0,0,0,0,0,0,0,0,0.2667533,0,6.191,0.022,0.3029,0,7.949,0.026,0.2622,0,10.24,0.015,-12.25,0.05,8.19,0.025,-18.01,0.025,11,0,2061,27.77,0,0,0.567,0.801
"2017-10-07 01:45:00",44689,12.96,1.695,2.967,0.183,46.54,335,2.379,5.21,1.222,15,0,0,0,0,0,0,0,0,0.26678,0,6.109,0.032,0.3029,0,7.866,0.033,0.2622,0,10.21,0.019,-12.26,0.049,8.1,0,-18.05,0.081,10.91,0.034,2181,36.79,0,0,0.68,0.833
"2017-10-07 02:00:00",44690,12.95,1.657,3.151,0.047,46.64,46,1.713,2.53,0.683,15,0,0,0,0,0,0,0,0,0.2667866,0,6.033,0.018,0.3029,0,7.789,0.033,0.2622,0,10.16,0.016,-12.29,0.034,8.03,0.044,-18.03,0.047,10.9,0,2093,9.04,0,0,0.793,0.848
"2017-10-07 02:15:00",44691,12.94,1.61,3.003,0.112,46.81,315,1.978,4.23,1.045,15,0,0,0,0,0,0,0,0,0.2667933,0,5.953,0.033,0.3029,0,7.714,0.023,0.2622,0,10.13,0.022,-12.3,0,7.98,0.04,-18.06,0.061,10.9,0,2083,9.41,0,0,0.793,0.848
"2017-10-07 02:30:00",44692,12.94,1.531,2.999,0.086,47.83,324,2.137,3.42,1.008,15,0,0,0,0,0,0,0,0,0.2664267,0,5.873,0.031,0.30246,0,7.634,0.033,0.2622,0,10.09,0.019,-12.3,0,7.9,0,-18.04,0.049,10.85,0.05,2079,11.43,0,0,0.907,0.848
"2017-10-07 02:45:00",44693,12.94,1.449,2.883,0.076,45.86,35,3.067,9.27,2.411,15,0,0,0,0,0,0,0,0,0.2668,0,5.793,0.036,0.30254,0,7.553,0.03,0.2622,0,10.05,0.022,-12.33,0.044,7.82,0.04,-18.06,0.061,10.8,0,2078,7.256,0,0,0.68,0.833
"2017-10-07 03:00:00",44694,12.93,1.386,2.894,0.167,47.32,337,1.747,4.47,1.137,15,0,0,0,0,0,0,0,0,0.2668,0,5.7,0.029,0.3023,0,7.474,0.032,0.26178,0,10,0.028,-12.33,0.044,7.767,0.047,-18.04,0.061,10.8,0,2057,13.42,0,0,0.907,0.848
"2017-10-07 03:15:00",44695,12.92,1.27,2.042,0.287,50.82,262,2.77,7.17,2.292,15,0,0,0,0,0,0,0,0,0.2668,0,5.628,0.033,0.3023,0,7.396,0.021,0.2621067,0,9.98,0.017,-12.37,0.047,7.64,0.049,-18.08,0.04,10.79,0.034,2266,87.8,0,0,1.02,0.833
"2017-10-07 03:30:00",44696,12.91,1.13,2.305,0.352,52.63,261,2.208,4.9,1.585,15,0,0,0,0,0,0,0,0,0.2668,0,5.533,0.035,0.3023,0,7.307,0.023,0.2622,0,9.94,0.031,-12.39,0.025,7.587,0.034,-18.11,0.05,10.7,0,2260,45.6,0,0,1.133,0.801
"2017-10-07 03:45:00",44697,12.9,1.001,1.593,0.483,65.75,302,3.572,7.12,1.942,15,0,0,0,0,0,0,0,0,0.2668,0,5.436,0.032,0.3023,0,7.217,0.031,0.2622,0,9.89,0.025,-12.39,0.034,7.48,0.04,-18.09,0.025,10.7,0,2445,150.9,0,0,0.907,0.848
"2017-10-07 04:00:00",44698,12.89,0.808,1.17,0.103,65.82,283,3.922,6.06,1.376,15,0,0,0,0,0,0,0,0,0.2668,0,5.347,0.035,0.3023,0,7.133,0.041,0.2622,0,9.86,0.028,-12.4,0,7.4,0,-18.11,0.044,10.7,0,2831,35.77,0,0,0.453,0.752
"2017-10-07 04:15:00",44699,12.89,0.588,1.125,0.067,65.65,234,3.044,6.18,1.202,15,0,0,0,0,0,0,0,0,0.2668,0,5.247,0.039,0.3023,0,7.052,0.032,0.2622,0,9.83,0.025,-12.41,0.034,7.32,0.04,-18.11,0.034,10.6,0,2876,7.53,0,0,0.453,0.752
"2017-10-07 04:30:00",44700,12.88,0.395,1.068,0.063,66.71,230,3.811,6.2,0.966,15,0,0,0,0,0,0,0,0,0.2661067,0,5.154,0.043,0.3023,0,6.958,0.031,0.2622,0,9.78,0.027,-12.41,0.034,7.253,0.05,-18.1,0,10.6,0,2897,9.26,0,0,0.34,0.68
"2017-10-07 04:45:00",44701,12.87,0.221,0.902,0.072,67.26,227,2.783,4.26,0.849,15,0,0,0,0,0,0,0,0,0.26612,0,5.064,0.047,0.3017,0,6.877,0.031,0.2622,0,9.76,0.029,-12.45,0.05,7.193,0.025,-18.11,0.025,10.6,0,2926,15.34,0,0,0.453,0.752
"2017-10-07 05:00:00",44702,12.85,-0.005,0.471,0.185,67.9,303,1.688,2.93,0.593,15,0,0,0,0,0,0,0,0,0.26612,0,4.961,0.042,0.3017,0,6.808,0.028,0.2622,0,9.72,0.026,-12.47,0.047,7.1,0,-18.14,0.061,10.51,0.034,2972,10.78,0,0,0.453,0.752
"2017-10-07 05:15:00",44703,12.84,-0.249,0.186,0.142,65.93,249,1.579,2.45,0.488,15,0,0,0,0,0,0,0,0,0.2661133,0,4.88,0.033,0.3017,0,6.724,0.027,0.2622,0,9.67,0.026,-12.5,0,7.04,0.049,-18.18,0.105,10.5,0,2949,13.3,0,0,0.567,0.801
"2017-10-07 05:30:00",44704,12.84,-0.465,0.252,0.066,64.57,300,2.091,3.25,0.504,15,0,0,0,0,0,0,0,0,0.2661333,0,4.808,0.035,0.3017,0,6.649,0.023,0.2622,0,9.64,0.014,-12.49,0.025,6.993,0.025,-18.15,0.05,10.5,0,2896,10.92,0,0,0.34,0.68
"2017-10-07 05:45:00",44705,12.84,-0.603,0.465,0.147,65.01,307,2.123,3.23,0.722,15,0,0,0,0,0,0,0,0,0.2661733,0,4.721,0.023,0.3017,0,6.574,0.025,0.2622067,0,9.59,0.019,-12.5,0,6.9,0,-18.17,0.068,10.43,0.047,2840,19,0,0,0.567,0.801
"2017-10-07 06:00:00",44706,12.84,-0.706,0.243,0.114,66.17,246,2.128,3.61,0.69,15,0,0,0,0,0,0,0,0,0.2657133,0,4.66,0.027,0.3017,0,6.488,0.025,0.2622133,0,9.55,0.017,-12.5,0,6.853,0.05,-18.18,0.054,10.4,0,2866,13.91,0,0,0.227,0.578
"2017-10-07 06:15:00",44707,12.83,-0.825,0.041,0.14,67.15,333,1.114,2.68,0.631,15,0,0,0,0,0,0,0,0,0.2655,0,4.584,0.028,0.3017,0,6.428,0.025,0.2615733,0,9.52,0.023,-12.51,0.034,6.8,0,-18.19,0.025,10.4,0,2904,10.01,0.907,0.848,1.247,0.752
"2017-10-07 06:30:00",44708,12.83,-0.991,-0.202,0.25,67.9,314,0.963,2.92,0.608,15,0,0,0,0,0,0,0,0,0.2655,0,4.497,0.034,0.30126,0,6.354,0.029,0.2615866,0,9.48,0.023,-12.55,0.05,6.707,0.025,-18.21,0.062,10.35,0.05,2919,22,9.07,4.286,1.7,0
"2017-10-07 06:45:00",44709,12.86,-1.16,-0.363,0.219,64.03,309,0.818,1.37,0.327,15,0,0,0,0,0,0,0,0,0.2655,0,4.425,0.026,0.3011,0,6.285,0.026,0.2612666,0,9.44,0.024,-12.55,0.05,6.687,0.034,-18.24,0.131,10.3,0,2931,31.42,26.86,6.183,1.7,0
"2017-10-07 07:00:00",44710,12.91,-1.282,-0.279,0.091,64.2,323,1.035,1.64,0.318,15,0,0,0,0,0,0,0,0,0.2655,0,4.381,0.022,0.3011,0,6.201,0.025,0.2614133,0,9.41,0.024,-12.59,0.025,6.6,0,-18.23,0.101,10.3,0,2858,3.969,51.23,8.3,2.493,0.848
"2017-10-07 07:15:00",44711,12.99,-1.36,-0.512,0.138,66.92,307,0.948,1.45,0.214,15,0,0,0,0,0,0,0,0,0.2655,0,4.319,0.039,0.3011,0,6.142,0.025,0.2609,0,9.38,0.017,-12.6,0,6.56,0.049,-18.2,0.063,10.25,0.05,2924,38.98,71.29,3.253,3.74,0.68
"2017-10-07 07:30:00",44712,13.09,-1.416,-0.415,0.043,66.95,354,0.801,1.18,0.219,15,0,0,0,0,0,0,0,0,0.2655,0,4.262,0.023,0.3011,0,6.076,0.02,0.2609,0,9.34,0.02,-12.6,0,6.5,0,-18.2,0,10.2,0,2932,8.09,75.14,0.921,3.854,0.752
"2017-10-07 07:45:00",44713,13.17,-1.452,-0.363,0.128,64.67,9,1.041,1.49,0.193,15,0,0,0,0,0,0,0,0,0.2655,0,4.22,0.018,0.3011,0,6.021,0.027,0.2609,0,9.28,0.025,-12.61,0.025,6.44,0.049,-18.22,0.04,10.2,0,2917,15.13,81.9,2.077,5.1,0
"2017-10-07 08:00:00",44714,13.25,-1.47,0.188,0.147,60.7,0,1.609,2.34,0.356,15,0,0,0,0,0,0,0,0,0.2655,0,4.174,0.022,0.3011,0,5.974,0.018,0.2609,0,9.26,0.02,-12.63,0.047,6.4,0,-18.21,0.034,10.15,0.05,2812,39.79,87.2,1.807,5.1,0
"2017-10-07 08:15:00",44715,13.35,-1.383,0.331,0.041,59.78,10,1.964,2.97,0.609,15,0,0,0,0,0,0,0,0,0.2655,0,4.137,0.025,0.3011,0,5.916,0.017,0.2609,0,9.22,0.017,-12.76,0.049,6.32,0.04,-18.28,0.151,10.07,0.047,2708,18.84,93.3,1.503,5.1,0
"2017-10-07 08:30:00",44716,13.46,-1.261,0.383,0.062,60.52,28,1.928,2.94,0.431,15,0,0,0,0,0,0,0,0,0.2655,0,4.098,0.016,0.3008333,0,5.861,0.019,0.2609,0,9.18,0.022,-12.82,0.04,6.3,0,-18.32,0.105,10,0,2648,17.03,98.3,1.546,5.1,0
"2017-10-07 08:45:00",44717,13.6,-1.132,0.542,0.155,57.74,11,1.865,2.83,0.61,15,0,0,0,0,0,0,0,0,0.2655,0,4.077,0.023,0.3004133,0,5.82,0.017,0.2609,0,9.14,0.02,-12.88,0.04,6.227,0.044,-18.31,0.109,10,0,2604,21.38,103.5,1.504,5.1,0
"2017-10-07 09:00:00",44718,14.1,-0.95,0.923,0.193,54.3,5,1.742,3.4,0.646,15,0,0,0,0,0,0,0,0,0.2655,0,4.032,0.023,0.30044,0,5.777,0.013,0.2609,0,9.11,0.029,-12.89,0.034,6.2,0,-18.45,0.196,9.98,0.04,2522,34.77,315.5,316.4,13.15,12.83
"2017-10-07 09:15:00",44719,14.96,1.158,3.823,1.056,48.45,137,1.095,1.57,0.404,15,0,0,0,0,0,0,0,0,0.2653133,0,4.053,0.04,0.30072,0,5.739,0.011,0.2609,0,9.07,0.015,-12.89,0.034,6.147,0.05,-18.73,0.34,9.9,0,2396,40.92,904,24.02,44.32,3.696
"2017-10-07 09:30:00",44720,14.87,5.734,5.008,0.204,44.77,161,1.219,2.46,0.526,15,0,0,0,0,0,0,0,0,0.2648,0,4.447,0.204,0.3004333,0,5.789,0.054,0.2602933,0,9.03,0.015,-12.9,0,6.1,0,-18.76,0.282,9.9,0,2121,83.2,1004,22.47,50.54,1.455
"2017-10-07 09:45:00",44721,14.83,8.87,4.881,0.245,47.16,103,1.519,2.95,0.657,15,0,0,0,0,0,0,0,0,0.2648,0,5.266,0.269,0.3004266,0,6.054,0.109,0.2602,0,9,0.018,-12.93,0.047,6.1,0,-18.85,0.2,9.89,0.025,1962,43.17,1080,21.92,47.13,2.006
"2017-10-07 10:00:00",44722,14.78,11.1,5.713,0.209,39.58,84,1.217,2.05,0.6,15,0,0,0,0,0,0,0,0,0.2642866,0,6.202,0.271,0.29988,0,6.495,0.141,0.2602066,0,8.96,0.023,-12.98,0.04,6.1,0,-18.77,0.265,9.8,0,1786,71.66,1153,20.68,67.16,12.34
"2017-10-07 10:15:00",44723,14.76,12.95,6.146,0.266,40.22,289,1.49,2.5,0.442,15,0,0,0,0,0,0,0,0,0.2640333,0,7.171,0.284,0.2996534,0,7.043,0.163,0.26016,0,8.94,0.022,-13,0,6.213,0.062,-19.01,0.171,9.8,0,1630,48.31,1217,18.31,99.9,2.492
"2017-10-07 10:30:00",44724,14.71,14.37,6.742,0.538,40.22,98,1.578,2.28,0.446,15,0,0,0,0,0,0,0,0,0.26368,0.001,8.18,0.298,0.2991,0,7.657,0.178,0.25958,0,8.89,0.014,-13.04,0.049,6.427,0.085,-19,0.2,9.73,0.044,1465,50.81,1279,16.38,119.8,10.52
"2017-10-07 10:45:00",44725,14.68,15.17,6.649,0.225,38.96,116,1.807,2.71,0.513,15,0,0,0,0,0,0,0,0,0.26258,0,9.2,0.279,0.2985867,0,8.28,0.182,0.2596,0,8.86,0.015,-13.02,0.04,6.747,0.102,-19.06,0.25,9.7,0,1278,48.04,1328,13.48,153,8.1
"2017-10-07 11:00:00",44726,14.67,15.55,6.889,0.217,37.74,108,1.831,3.05,0.779,15,0,0,0,0,0,0,0,0,0.2619,0,10.16,0.275,0.2983066,0,8.93,0.186,0.25958,0,8.85,0.011,-13.08,0.04,7.14,0.125,-19.2,0.141,9.7,0,1089,37.39,1369,10.2,154.4,14.71
"2017-10-07 11:15:00",44727,14.46,15.25,7.52,0.294,33.53,132,2.078,3.05,0.61,15,0,0,0,0,0,0,0,0,0.2612467,0,11.01,0.218,0.2977,0,9.57,0.178,0.2595867,0,8.82,0.014,-13.09,0.025,7.64,0.17,-19.13,0.173,9.65,0.05,1069,11.23,1401,8.53,150.1,5.031
"2017-10-07 11:30:00",44728,14.07,14.47,7.903,0.384,37.57,157,2.22,3.56,0.963,15,0,0,0,0,0,0,0,0,0.2610933,0,11.66,0.161,0.2974066,0,10.19,0.175,0.2596,0,8.8,0.016,-13.09,0.025,8.17,0.149,-19.07,0.174,9.6,0,1061,18.08,1422,31.72,171.5,13.8
"2017-10-07 11:45:00",44729,14.05,14.12,9.21,0.407,34.34,138,3.128,6.65,1.37,15,0,0,0,0,0,0,0,0,0.2607867,0,12.19,0.15,0.2970066,0,10.75,0.161,0.2595933,0,8.8,0.015,-13.09,0.025,8.64,0.14,-19.12,0.164,9.6,0,1113,24.94,1447,5.684,160,10.75
"2017-10-07 12:00:00",44730,14.05,13.71,9.98,0.511,32.13,177,3.306,5.02,0.936,15,0,0,0,0,0,0,0,0,0.25964,0,12.64,0.115,0.2964,0,11.27,0.139,0.2596,0,8.8,0.014,-13.1,0,9.13,0.149,-19.17,0.166,9.6,0,1123,28.36,1444,27.36,163.9,10.15
"2017-10-07 12:15:00",44731,14.05,13.24,10.18,0.331,32.51,207,4.419,6.39,1.51,15,0,0,0,0,0,0,0,0,0.2590066,0,13.01,0.087,0.2961867,0,11.72,0.125,0.2589,0,8.82,0.011,-13.09,0.025,9.61,0.134,-19.21,0.159,9.6,0,1168,8.8,1451,11.52,190.9,6.587
"2017-10-07 12:30:00",44732,14.05,12.82,10.46,0.486,31.93,218,4.277,5.97,1.437,15,0,0,0,0,0,0,0,0,0.2583533,0,13.22,0.05,0.2957,0,12.09,0.095,0.2589,0,8.84,0.017,-13.09,0.034,10.1,0.146,-19.21,0.165,9.6,0,1176,24,1447,9.88,178.2,5.387
"2017-10-07 12:45:00",44733,14.06,12.44,10.51,0.183,30.81,256,5.003,7.01,1.251,15,0,0,0,0,0,0,0,0,0.2583733,0,13.38,0.038,0.2951866,0,12.39,0.08,0.2584333,0,8.87,0.026,-13.1,0,10.54,0.108,-19.29,0.154,9.6,0,1180,16.07,1421,12.39,182,14.98
"2017-10-07 13:00:00",44734,14.06,12.36,11.66,0.584,23.68,231,4.248,7.07,1.545,15,0,0,0,0,0,0,0,0,0.25756,0,13.49,0.047,0.2948,0,12.62,0.064,0.2582,0,8.9,0.029,-13.1,0,10.89,0.096,-19.31,0.131,9.6,0,1131,15.75,1404,24.03,196.4,11.78
"2017-10-07 13:15:00",44735,14.06,12.32,12.69,0.505,26.9,208,4.735,8.28,1.739,15,0,0,0,0,0,0,0,0,0.2563933,0,13.64,0.043,0.2943867,0,12.81,0.055,0.2582,0,8.96,0.026,-13.12,0.04,11.2,0.082,-19.25,0.159,9.6,0,1059,15.84,1382,9.68,197.8,9.32
"2017-10-07 13:30:00",44736,14.05,12.18,12.51,0.402,22.69,154,4.53,6.64,1.444,15,0,0,0,0,0,0,0,0,0.2556933,0,13.76,0.035,0.29384,0,12.98,0.045,0.2576866,0,9.03,0.025,-13.19,0.025,11.47,0.085,-19.33,0.153,9.6,0,1013,27.12,1339,13.3,235.3,5.294
"2017-10-07 13:45:00",44737,14.05,12.15,12.13,0.188,23.07,183,3.595,5.71,1.219,15,0,0,0,0,0,0,0,0,0.2555533,0,13.84,0.029,0.2935133,0,13.09,0.03,0.2575,0,9.09,0.023,-13.2,0,11.71,0.072,-19.29,0.085,9.62,0.04,956,19.04,1286,25.66,216.2,5.282
"2017-10-07 14:00:00",44738,14.06,12.14,11.47,0.269,25.75,117,3.046,5.16,1.527,15,0,0,0,0,0,0,0,0,0.2549933,0,13.88,0.018,0.293,0,13.17,0.02,0.2575,0,9.16,0.032,-13.21,0.034,11.94,0.061,-19.37,0.107,9.7,0,908,11.51,1264,19.12,164.2,16.94
